n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
100,25,1,2,0.10295125612620504,0.9932954568799496,0.7030149394549551,0.9532686501780586
110,25,1,2,0.10238584824049478,0.9933322782038732,0.6993596164564959,0.9535116296201251
120,25,1,2,0.10194578210571993,0.9933609368379422,0.6964311717703531,0.9537062914478929
130,25,1,2,0.1012404658928202,0.9934068694777234,0.6956574188028092,0.9537577249503304
140,25,1,2,0.10084727506800574,0.9934324754289139,0.6952488981206514,0.9537848804513531
150,25,1,2,0.10043625655044146,0.9934592423813323,0.6944808050443391,0.9538359377251471
160,25,1,2,0.10027861226221066,0.9934695087245305,0.6950580254540729,0.9537975682860672
100,27,1,2,0.10047313147602119,0.9934568409581939,0.7060642388404238,0.9530659548037546
110,27,1,2,0.09982571331294209,0.9934990030760193,0.7025210850431209,0.9533014780484
120,27,1,2,0.09937649547845206,0.9935282577005373,0.6988965337703779,0.9535424120086449
130,27,1,2,0.09871961004284056,0.9935710363600089,0.6969939211771122,0.953668883936454
140,27,1,2,0.09845742505267278,0.993588110756555,0.697290304598375,0.9536491825096945
150,27,1,2,0.09811775028739106,0.9936102315562063,0.6962863865781084,0.953715915720562
160,27,1,2,0.09798102629492113,0.9936191354971348,0.6964276375840469,0.9537065263750435
100,29,1,2,0.09982114608447985,0.9934993005097886,0.7028214355609339,0.9532815129177472
110,29,1,2,0.09912714178413887,0.9935444964785627,0.6994819083296488,0.9535035005406647
120,29,1,2,0.09864646341390652,0.9935757999223609,0.6964170829525771,0.9537072279706253
130,29,1,2,0.09798395560903847,0.9936189447300324,0.6957062033949928,0.9537544821033931
140,29,1,2,0.09765205472142012,0.9936405592677889,0.6952964140816158,0.9537817219338461
150,29,1,2,0.09729829483556937,0.9936635973393781,0.6944543845051795,0.953837693971549
160,29,1,2,0.09719389950249552,0.9936703959258011,0.6944153232340224,0.9538402904824117
100,31,1,2,0.09915668380134078,0.9935425725998687,0.7048304158522656,0.9531479704344931
110,31,1,2,0.09851893722243955,0.9935841048705645,0.7015086791079561,0.9533687754744756
120,31,1,2,0.09812069124354214,0.9936100400309343,0.6983510390326367,0.9535786725544523
130,31,1,2,0.09739569056582136,0.993657254591385,0.6967221268958781,0.9536869508549832
140,31,1,2,0.09711806674807272,0.9936753344179678,0.6965114577988348,0.9537009546132508
150,31,1,2,0.09682890999179052,0.9936941653095362,0.6953352239440583,0.953779142134817
160,31,1,2,0.09664516078396806,0.9937061316957027,0.69490509964819,0.953807733687868
100,33,1,2,0.09926533757669717,0.9935354966889042,0.7033036016785932,0.9532494620006869
110,33,1,2,0.09872289691081637,0.9935708223077583,0.6995203994513314,0.9535009419292164
120,33,1,2,0.09820728747932604,0.9936044005835036,0.6969957378391771,0.9536687631778958
130,33,1,2,0.09743590376268511,0.993654635768434,0.6960919731492541,0.9537288389195497
140,33,1,2,0.09711974113333437,0.9936752253761882,0.6955500500627801,0.9537648620478067
150,33,1,2,0.0967257294136628,0.993700884786901,0.6948284916268777,0.9538128260351884
160,33,1,2,0.09662043936240443,0.9937077416404775,0.6946110178734081,0.9538272821178121
