remove_feature,train_rmse,train_r2,val_rmse,val_r2,oob_r2,next_remove,importance_score
All Features,0.3745672166534408,0.9913785171363775,1.0852584568854189,0.9196117320157015,0.9369266020034034,SYNOPCode,0.0
SYNOPCode,0.3731258810247374,0.9914447404541977,1.0794141839726439,0.9204752055491519,0.9374275138489685,RainIntensityMax,0.002157855193168453
RainIntensityMax,0.3703499242256544,0.9915715646113364,1.0832421757997717,0.9199101582119227,0.9381119447556059,RainIntensity,0.0017528362012071952
RainIntensity,0.3737325006276981,0.9914168999471032,1.0865873167743925,0.919414746411551,0.9369817562354807,WindSpeedMin,0.002828708469316886
WindSpeedMin,0.371617422136943,0.9915137743728646,1.0821810398251746,0.9200669921836573,0.9379023448128859,WindDirection,0.004451560874409462
WindDirection,0.3712221200386504,0.9915318189444269,1.0641632605533071,0.9227065243922974,0.938239478464638,RainIntensityMin,0.006051122854309057
RainIntensityMin,0.3621450304477152,0.9919408822433554,1.0656122009019144,0.9224958990425373,0.9412490016726243,WindSpeed,0.0063642301004637565
WindSpeed,0.3603379972620772,0.9920211084428727,1.061897543994224,0.9230353060447092,0.9417059461049511,TemperatureMax,0.009343971953269999
TemperatureMax,0.3612335043203128,0.9919814010998795,1.0560749079711387,0.9238770233652681,0.9414070410758567,WindSpeedMax,0.010041525377251016
WindSpeedMax,0.3668504857035766,0.9917300927563917,1.0881792692708916,0.9191784435014053,0.9399195899679178,TemperatureDifference,0.012861512177244572
TemperatureDifference,0.37671938077239653,0.9912791589925679,1.107083325245439,0.9163459574093759,0.9370009434807738,AbsoluteHumidityMin,0.011642476514363885
AbsoluteHumidityMin,0.3733302076346491,0.991435368036489,1.083004086073953,0.9199453608163324,0.9378627040822582,ParticulateMax,0.013788378683282126
ParticulateMax,0.37374938083796183,0.9914161245914394,1.0779828827452334,0.9206859651860566,0.9378985148435393,TemperatureMin,0.01734504361182632
TemperatureMin,0.3694327626446781,0.9916132585054592,1.0598878741061226,0.9233263459227954,0.9394354913945809,ParticulateMin,0.02231509089119182
ParticulateMin,0.3698613500114869,0.9915937879180103,1.051298538375975,0.9245640376111686,0.9393095074308705,Time,0.024586351428008996
Time,0.38065393265953845,0.9910960423921484,1.1016773487174194,0.9171609415002895,0.9354374035289887,AbsoluteHumidityMax,0.032988177735700175
AbsoluteHumidityMax,0.3771241532820989,0.9912604084143264,1.0824941002353778,0.920020738407574,0.9362125605822682,Particulate,0.047909373882078214
Particulate,0.4079125861419887,0.9897751568876838,1.1305966528362363,0.912754767396551,0.9258145315056844,Temperature,0.057516518095214623
Temperature,0.41669315005736723,0.9893302273874838,1.165079562152118,0.907351694228949,0.9225855940227519,Visibility,0.07832380282861999
Visibility,0.4184850861831345,0.989238262057123,1.1729809132910327,0.9060907861807073,0.9216081641181373,AbsoluteHumidity,0.0976626152829119
AbsoluteHumidity,0.5098457687114673,0.9840265002089729,1.4249037062290852,0.8614210245188139,0.8846343446678432,RelativeHumidity,0.11584126723013498
RelativeHumidity,0.7378378152330668,0.9665462920664516,1.9857886709043813,0.7308512473567041,0.7592626914590049,VisibilityMax,0.198045085230015
VisibilityMax,0.7482262216627903,0.9655976357596834,2.0100689511091954,0.7242292345889794,0.7494719412152671,Distance,0.419262737210573
Distance,1.2992443943607992,0.8962700556040708,3.4623412572120422,0.18178760228071733,0.23073735306954057,VisibilityMin,1.0
VisibilityMin,1.2992443943607992,0.8962700556040708,3.4623412572120422,0.18178760228071733,0.23073735306954057,VisibilityMin,1.0
