n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
40,15,1,2,0.20379744132824756,0.9828233631437653,0.5584801932626802,0.9524249234242597
60,15,1,2,0.20198409683050594,0.9829761970543873,0.5607303176644024,0.9522332427845372
80,15,1,2,0.19970658198551838,0.983168152582249,0.5607465679998003,0.9522318584723266
100,15,1,2,0.1996907705587744,0.9831694852149533,0.561555354974499,0.9521629605906847
120,15,1,2,0.19981681118585085,0.9831588621469387,0.5579100805513828,0.9524734894364907
140,15,1,2,0.19932989778785395,0.9831999006141703,0.5582609907399373,0.9524435965606232
160,15,1,2,0.19912111666296237,0.9832174972902685,0.5597039189708417,0.9523206782872328
40,20,1,2,0.11362220937124634,0.9904235920900031,0.5574821561234792,0.9525099429001439
60,20,1,2,0.11174213663733464,0.9905820500490591,0.5580383080563363,0.9524625661603551
80,20,1,2,0.10942826039745851,0.9907770702202819,0.5579714312498041,0.9524682631738397
100,20,1,2,0.10896057590456819,0.9908164880198642,0.5578355807146397,0.9524798358306523
120,20,1,2,0.10887346481393442,0.9908238299941315,0.5534652677794065,0.952852128304158
140,20,1,2,0.10850660254780134,0.9908547502053008,0.553529418777018,0.9528466634933006
160,20,1,2,0.10822053877284879,0.9908788604863135,0.5548021493487605,0.9527382437943723
40,25,1,2,0.08870614186133856,0.9925235902092817,0.5618531358582224,0.9521375936241981
60,25,1,2,0.0863569575568415,0.992721586246149,0.5599497439282916,0.9522997372738969
80,25,1,2,0.08361175659252704,0.9929529597106739,0.5594020994301407,0.9523463892935211
100,25,1,2,0.08319468488610694,0.9929881117184591,0.5607372921091269,0.952232648654708
120,25,1,2,0.08305395426135767,0.9929999729018976,0.5554863854556653,0.9526799559883327
140,25,1,2,0.0825944093249966,0.9930387046761512,0.5562215218284866,0.952617332157349
160,25,1,2,0.08238902648239217,0.9930560149352051,0.5572090214428518,0.9525332103382789
40,30,1,2,0.08347185445524051,0.9929647510667965,0.5614294823096042,0.9521736832658009
60,30,1,2,0.08143104967003893,0.9931367559872775,0.5616831447006925,0.9521520746074706
80,30,1,2,0.07875835318848355,0.9933620185646258,0.5631073509112398,0.9520307512009402
100,30,1,2,0.07831348823457662,0.9933995130675672,0.5632869857984172,0.9520154487003032
120,30,1,2,0.0782070908712194,0.9934084805445922,0.5576761149554259,0.9524934201901288
140,30,1,2,0.07778163417473899,0.9934443392635528,0.5583317744285228,0.9524375667328058
160,30,1,2,0.07756397054893661,0.9934626845824776,0.5595349956107313,0.9523350683083823
40,35,1,2,0.08305799266558969,0.9929996325335273,0.5598501708406133,0.9523082195752002
60,35,1,2,0.08087403434350557,0.9931837028474778,0.5583846337105226,0.9524330638257749
80,35,1,2,0.07800772561086819,0.9934252836244369,0.5578609061294931,0.9524776784425023
100,35,1,2,0.0774739410319711,0.9934702725301435,0.5583311933800189,0.9524376162304019
120,35,1,2,0.07741441584479708,0.9934752894848081,0.5539228812446426,0.952813145729819
140,35,1,2,0.07698768571608341,0.9935112555323147,0.5553053031150231,0.9526953817927327
160,35,1,2,0.07684542428215434,0.9935232457367712,0.5563765265913104,0.952604127815369
