n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
100,15,6,3,0.518927016082864,0.9662056716314211,0.9357225924310132,0.9377999280682578
120,15,6,3,0.5169749085265829,0.9663327996508211,0.9315326307196325,0.9380784464260994
140,15,6,3,0.5162637986485609,0.9663791095941835,0.9307229422019606,0.938132268664067
160,15,6,3,0.5160716920974425,0.9663916202395517,0.9295100570764495,0.9382128924970939
180,15,6,3,0.5160500216550239,0.9663930314939754,0.9321110879786684,0.9380399947702214
200,15,6,3,0.5151315029761763,0.9664528486183178,0.9323766404895646,0.9380223427594513
220,15,6,3,0.5147692305277327,0.9664764410575282,0.9304557446484067,0.938150030025378
240,15,6,3,0.5142532108943011,0.9665100460470477,0.9284273970062245,0.9382848599100755
260,15,6,3,0.5143759971114099,0.9665020497824257,0.9292489531527519,0.9382302487979539
280,15,6,3,0.5145901974202389,0.9664881003148726,0.928841567783564,0.9382573288315796
300,15,6,3,0.5145433177529884,0.966491153281513,0.9278195692164544,0.9383252639064646
100,15,7,3,0.5594871799830848,0.9635642529828523,0.959718444603089,0.9362048573248135
120,15,7,3,0.5575101406532899,0.9636930046458762,0.9560130207930243,0.9364511671065672
140,15,7,3,0.5567527182759141,0.963742330619937,0.954662165360486,0.936540962207971
160,15,7,3,0.5565910425683989,0.963752859503151,0.9541341635585996,0.9365760599498906
180,15,7,3,0.5567312476615252,0.9637437288608657,0.9557441316870267,0.9364690409100533
200,15,7,3,0.5554811170560776,0.9638251417048201,0.9552371838517784,0.9365027391365076
220,15,7,3,0.5550109951838309,0.9638557576728303,0.9539603363559341,0.9365876147254159
240,15,7,3,0.5545870304206627,0.963883367729696,0.9522567767105791,0.936700855052558
260,15,7,3,0.5546542827687079,0.9638789880233732,0.9525793673899158,0.9366794115567809
280,15,7,3,0.5547976564307503,0.9638696510328827,0.9526623023491086,0.936673898640379
300,15,7,3,0.5546137719415218,0.9638816262290437,0.9513743297472285,0.9367595137458933
100,20,4,3,0.2896760734761907,0.9811352886934456,0.7925619041162472,0.9473162154626253
120,20,4,3,0.28767984195496465,0.9812652902185872,0.7869200408091543,0.9476912457401551
140,20,4,3,0.287130917722398,0.981301038069807,0.7867482622878978,0.9477026643341538
160,20,4,3,0.28681659801031734,0.9813215076603921,0.785867785386172,0.9477611920720375
180,20,4,3,0.28626440467347053,0.9813574684070289,0.7873144311535635,0.9476650295218123
200,20,4,3,0.28578081444095077,0.9813889614814056,0.7871852476331794,0.9476736167081486
220,20,4,3,0.28549536912070683,0.9814075506713777,0.7853702765106289,0.9477942628647017
240,20,4,3,0.28486711981680707,0.9814484644465625,0.7837775324879521,0.9479001369705325
260,20,4,3,0.2848083291131326,0.9814522931012354,0.7845056324335248,0.9478517381508883
280,20,4,3,0.284548928859658,0.9814691861460627,0.7843784106205034,0.9478601949371038
300,20,4,3,0.2844976182456617,0.981472527671334,0.783258810781258,0.947934617838826
100,20,5,3,0.34532891809279365,0.9775109822932587,0.8260859501682298,0.9450877792864089
