n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
140,30,1,50,0.3069269244291616,0.9741313125034314,0.46729476378011586,0.9601927079268415
160,30,1,50,0.30612671776267675,0.9741987562320208,0.4669472444014449,0.960222311950854
180,30,1,50,0.3066534523126025,0.974154361523114,0.467284765908226,0.9601935596124098
200,30,1,50,0.3068603272459969,0.9741369255063397,0.4682690582516108,0.9601097110101239
60,40,1,2,0.042651816961835516,0.9964051817018054,0.2945938372726732,0.9749045274370249
80,40,1,2,0.04024636789616283,0.996607919895219,0.28752271817311686,0.9755068926358196
100,40,1,2,0.04009969542849571,0.9966202818743367,0.28464974048268554,0.9757516320827535
120,40,1,2,0.039697492875907875,0.9966541806668996,0.28556978064818306,0.9756732569105373
140,40,1,2,0.03936026824761175,0.9966826029323681,0.28324498320021085,0.9758712986995652
160,40,1,2,0.03903710662326279,0.9967098399272545,0.28580959232756875,0.9756528281484287
180,40,1,2,0.03886487378208659,0.9967243562084616,0.28693693432541806,0.9755567936202185
200,40,1,2,0.03870224441385348,0.9967380630812372,0.28635745208626995,0.9756061577914718
60,40,1,10,0.08768509819085582,0.9926096467182738,0.31752801825173343,0.9729508405749959
80,40,1,10,0.08505265577883855,0.9928315165664008,0.31465450746932344,0.9731956254342686
100,40,1,10,0.08537841443415152,0.9928040606862454,0.3115855478740982,0.9734570599300879
120,40,1,10,0.08501584338979526,0.9928346192208517,0.3107645894810023,0.9735269946545207
140,40,1,10,0.0844693489387203,0.9928806793512874,0.3092564898281113,0.9736554646653388
160,40,1,10,0.08423873651750041,0.992900116032082,0.3100553305129191,0.9735874140751657
180,40,1,10,0.08398937487169679,0.9929211329516661,0.31114405819947505,0.973494668972147
200,40,1,10,0.08394286813984915,0.9929250526733225,0.3120224151730867,0.9734198446528882
60,40,1,50,0.3123338882722299,0.973675597977175,0.47252174780563017,0.9597474384825999
80,40,1,50,0.3101217815029049,0.9738620407235424,0.4691125568080916,0.9600378561638818
100,40,1,50,0.30947707529891905,0.9739163784241174,0.4708570961516218,0.9598892446395
120,40,1,50,0.30756437415340865,0.9740775863999233,0.4695187783186019,0.9600032514998268
140,40,1,50,0.30685107422385405,0.9741377053777656,0.4672604191625977,0.9601956336309723
160,40,1,50,0.306082833667155,0.9742024549103144,0.46693471058326663,0.960223379665281
180,40,1,50,0.3065866531556942,0.9741599915489526,0.4673295965112575,0.960189740641929
200,40,1,50,0.3068013004935205,0.9741419004514885,0.46830117275137884,0.9601069752823325
