n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
40,15,1,2,0.1020320186762224,0.9914004468305014,0.36104283192307973,0.9692439578286286
60,15,1,2,0.09988895479123173,0.9915810704432038,0.363650734767642,0.9690217992292209
80,15,1,2,0.0975441261841886,0.9917786993693118,0.3602982442429004,0.9693073867851596
100,15,1,2,0.09743436296372883,0.991787950530493,0.3633298127533605,0.9690491375119182
120,15,1,2,0.09741231567351534,0.9917898087397775,0.3618300286182992,0.9691768991513343
140,15,1,2,0.09684351190703436,0.9918377491637379,0.36497978980696233,0.9689085814355878
160,15,1,2,0.09677672437315075,0.9918433782099544,0.36400848670613334,0.9689913235273533
40,20,1,2,0.06002723408217737,0.9949407313723185,0.3514236732321699,0.9700633820747074
60,20,1,2,0.058023425561128494,0.9951096181408233,0.3520512751908012,0.9700099187440447
80,20,1,2,0.055542322549997074,0.9953187326672245,0.34957147972781966,0.9702211643002286
100,20,1,2,0.055328807931941365,0.9953367282957953,0.35206556950178597,0.9700087010590706
120,20,1,2,0.05512642717776358,0.9953537855301676,0.35153729708578435,0.9700537028352254
140,20,1,2,0.05465617699108719,0.9953934195738312,0.35324115349887353,0.9699085569548438
160,20,1,2,0.054713586935568555,0.9953885808979289,0.35318504298142506,0.9699133368238464
40,25,1,2,0.05354907462725589,0.9954867293580084,0.3512397855450034,0.9700790468572795
60,25,1,2,0.0517643357622364,0.9956371523033007,0.35018405276035286,0.9701689812339668
80,25,1,2,0.0494879083725421,0.9958290161772901,0.34740932442887584,0.9704053511436599
100,25,1,2,0.049024674210128315,0.9958680588901688,0.3479860441681933,0.9703562223006109
120,25,1,2,0.04891137707169201,0.9958776079001618,0.3473575689055237,0.97040976002515
140,25,1,2,0.04847025989343145,0.9959147865297493,0.34945772211956705,0.970230854933825
160,25,1,2,0.04838649195894615,0.9959218467331624,0.3503034444870352,0.9701588106484957
40,30,1,2,0.05324482945780215,0.9955123720194515,0.35386079444901447,0.9698557717961076
60,30,1,2,0.051217528440439426,0.9956832388033845,0.3532933365880613,0.9699041116504373
80,30,1,2,0.04882783229190554,0.9958846492954524,0.3503297686049599,0.9701565681841413
100,30,1,2,0.04835919304171156,0.9959241475647373,0.3519626895507888,0.9700174650610993
120,30,1,2,0.04812588240996804,0.9959438116585063,0.35055093815726085,0.9701377274830496
140,30,1,2,0.04771545564850189,0.9959784036111424,0.35400581927428804,0.9698434176119288
160,30,1,2,0.04776649629313365,0.995974101758224,0.35261194389476114,0.9699621572354965
40,35,1,2,0.05349178476649493,0.9954915579129079,0.3492916308310899,0.9702450037001791
60,35,1,2,0.051168477486634355,0.9956873729594145,0.34885909981011,0.9702818495842278
80,35,1,2,0.0487919916517698,0.9958876700480993,0.3456908523380079,0.9705517420851876
100,35,1,2,0.04831184470693854,0.9959281382191187,0.3499655195829089,0.9701875973510228
120,35,1,2,0.04813906368099584,0.9959427007029209,0.3479650925801604,0.9703580070969512
140,35,1,2,0.04765684614418026,0.995983343389412,0.35029328575816604,0.970159676036937
160,35,1,2,0.04761741449204729,0.9959866668029196,0.34996471107991917,0.9701876662247126
