n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
60,15,4,3,0.13363732919148644,0.9887366599943612,0.34027117258884965,0.9710134266394345
80,15,4,3,0.13121131820395085,0.9889411312059257,0.3349078888998604,0.9714703070002408
60,15,5,3,0.15442897418159302,0.9869842801150497,0.3477246521541178,0.9703784894199035
80,15,5,3,0.15236860402807217,0.987157934061271,0.3433709914552494,0.9707493633445872
60,15,6,3,0.17421488469988133,0.9853166664412587,0.3663465279613844,0.9687921535422801
80,15,6,3,0.17283883641337194,0.9854326437644281,0.36138089248981603,0.9692151595694535
60,15,7,3,0.19457345690450176,0.9836007871868819,0.3848584104587509,0.9672151876301531
80,15,7,3,0.19325177242711722,0.9837121825712332,0.37683475280409134,0.9678986964312583
60,20,4,3,0.11484105190384328,0.9903208645217327,0.32745138111718847,0.9721055021835755
80,20,4,3,0.11238061071753974,0.9905282376098727,0.3209990829582336,0.9726551520775286
60,20,5,3,0.13794548100636964,0.988373556518854,0.3384845235022756,0.9711656253532531
80,20,5,3,0.13578578892187607,0.9885555816042273,0.33448164422729754,0.9715066173711042
60,20,6,3,0.16011892258322258,0.9865047148330298,0.35642131600398463,0.9696376494517145
80,20,6,3,0.15874014989168236,0.9866209217769224,0.3520474609445043,0.9700102436670444
60,20,7,3,0.18185247998613863,0.9846729478556282,0.376522940308101,0.967925258704286
80,20,7,3,0.1805369118926895,0.9847838277334793,0.3687929857598653,0.9685837479112369
60,25,4,3,0.11326335816218587,0.9904538371061489,0.3274317626356195,0.9721071734169947
80,25,4,3,0.11085515197646284,0.9906568076776021,0.32203928604143045,0.9725665406246349
60,25,5,3,0.13715025008529472,0.9884405808772518,0.33794806488059015,0.9712113244851369
80,25,5,3,0.13489090218605862,0.9886310052424654,0.3332719500693061,0.9716096672068798
60,25,6,3,0.15916638765498964,0.986584997227394,0.35478852105421604,0.9697767418415698
80,25,6,3,0.15777390433349206,0.9867023597427713,0.35100908623683263,0.9700986993666874
60,25,7,3,0.18116898767034403,0.9847305545617081,0.3766120586879394,0.9679176670048913
80,25,7,3,0.17980274640460084,0.9848457053208478,0.36801739471453765,0.9686498179416839
60,30,4,3,0.1133293184562802,0.9904482777820907,0.3282642720665092,0.9720362546979382
80,30,4,3,0.11090345328648842,0.9906527367037146,0.32252574995628314,0.9725251003761182
60,30,5,3,0.13678048242808682,0.9884717459631708,0.3360504580541132,0.9713729753210473
80,30,5,3,0.13469752220931608,0.9886473038653241,0.3319200722084542,0.9717248292010329
60,30,6,3,0.1592683761916955,0.9865764013390106,0.3549981119620122,0.9697588874868258
80,30,6,3,0.15788057433286795,0.9866933692871954,0.3507503902407751,0.970120736821141
60,30,7,3,0.18120500629526567,0.9847275188079896,0.37661408085450854,0.9679174947432239
80,30,7,3,0.1798110321280505,0.984845006976149,0.3680950977549902,0.9686431986772153
