n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
170,30,1,2,0.03830147203159418,0.996771841334915,0.26540627615178264,0.977381739374779
180,30,1,2,0.03810266902618329,0.9967885970262899,0.2656144611732854,0.9773639975822981
190,30,1,2,0.03814215085493892,0.9967852693837516,0.2655311435290741,0.9773710980179727
200,30,1,2,0.03779997211592999,0.9968141091959768,0.26522224177029574,0.9773974230189822
100,32,1,2,0.038976030918312476,0.9967149875640345,0.2650435318533356,0.9774126529055422
110,32,1,2,0.038846482558813324,0.9967259062738669,0.26489079790028575,0.9774256690873994
120,32,1,2,0.038821847975970596,0.9967279825476456,0.26546317424648463,0.9773768904467367
130,32,1,2,0.03851689429673172,0.9967536849243395,0.26485500139968254,0.9774287197107375
140,32,1,2,0.03828153254355111,0.9967735218925461,0.2645336426737251,0.9774561063103435
150,32,1,2,0.03817397626832056,0.9967825870460103,0.2634404048052871,0.9775492734328103
160,32,1,2,0.03793459730900961,0.99680276259595,0.2640272839460773,0.9774992588455355
170,32,1,2,0.038064855536554865,0.9967917840563889,0.26516565673356135,0.9774022452678262
180,32,1,2,0.03782012108223255,0.9968124109829131,0.265207362904968,0.9773986910148212
190,32,1,2,0.03795158516981809,0.9968013308099856,0.26558457735227275,0.9773665443195567
200,32,1,2,0.03765627281764794,0.996826220587793,0.26485186938947897,0.9774289866246331
100,34,1,2,0.03917368805152685,0.9966983284500773,0.26554120347454735,0.9773702406966166
110,34,1,2,0.03887481619062392,0.9967235182335595,0.26501728469605007,0.9774148897216899
120,34,1,2,0.03884766524701042,0.9967258065934904,0.26493802715594555,0.9774216441501253
130,34,1,2,0.038584837509049404,0.9967479584742073,0.264613999277068,0.9774492582183402
140,34,1,2,0.0382991770357422,0.9967720347637926,0.26451566721840103,0.9774576382015229
150,34,1,2,0.038261838946703756,0.9967751817257572,0.2638124344558842,0.9775175685925197
160,34,1,2,0.0380700007814707,0.9967913504002895,0.2649532723958858,0.9774203449313756
170,34,1,2,0.03815427052119765,0.9967842479032816,0.266273183991769,0.9773078603853776
180,34,1,2,0.03784051430545033,0.9968106921831713,0.2666820957809689,0.977273012402297
190,34,1,2,0.03790424111236748,0.9968053211038619,0.2667190265319839,0.9772698651166952
200,34,1,2,0.03761846467959866,0.9968294071668455,0.2661275006317354,0.977320275706725
