n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
40,15,1,2,0.20497708633970693,0.9827239392557663,0.5668295276372333,0.9517136713028456
60,15,1,2,0.20294942274229724,0.9828948365989926,0.5662310102667366,0.9517646570138463
80,15,1,2,0.20064157082102338,0.9830893490232473,0.5668793584635767,0.9517094263799142
100,15,1,2,0.20084874990284132,0.9830718873719655,0.5677141033613938,0.9516383172288396
120,15,1,2,0.20105205969203818,0.9830547518358391,0.5639990484111077,0.9519547904464669
140,15,1,2,0.2005612574670267,0.9830961180646411,0.5657369185070364,0.9518067470531829
160,15,1,2,0.20024659542614828,0.9831226386900885,0.5660440441462785,0.951780584037947
40,20,1,2,0.11480573080534907,0.9903238414859098,0.5609242560828399,0.9522167218134814
60,20,1,2,0.1128015094386104,0.9904927630502416,0.563100430595221,0.9520313407197244
80,20,1,2,0.11045588988916347,0.9906904586392594,0.5623086073297086,0.952098793519207
100,20,1,2,0.11036008871470897,0.9906985330388853,0.5640137558882748,0.9519535375652352
120,20,1,2,0.1103116988846293,0.9907026114734986,0.5593535218142678,0.9523505274596064
140,20,1,2,0.10976416577855276,0.9907487591447772,0.5609016669273523,0.9522186461087654
160,20,1,2,0.10959372191409109,0.9907631246458608,0.5615794206357215,0.9521609105167711
40,25,1,2,0.08962433940619986,0.9924462018687432,0.5661925458406488,0.9517679336708139
60,25,1,2,0.08714442322335031,0.9926552163658295,0.5656361977052209,0.9518153271244495
80,25,1,2,0.08463803502811909,0.9928664620005621,0.5660500969995012,0.9517800684154432
100,25,1,2,0.08436679228564277,0.9928893231221593,0.567437040326018,0.951661919310495
120,25,1,2,0.08410096222786492,0.99291172804706,0.563747546614438,0.9519762150509199
140,25,1,2,0.08360797843779429,0.9929532781444649,0.564584856768036,0.951904887374208
160,25,1,2,0.08333723609601086,0.9929760970908467,0.5651774036020516,0.9518544102734207
40,30,1,2,0.08456551625987313,0.9928725740917606,0.5645980601539483,0.9519037626215249
60,30,1,2,0.08191064333995267,0.9930963344478657,0.5652425926541617,0.9518488570341412
80,30,1,2,0.07940677123949436,0.9933073680188651,0.5664847425338148,0.951743042403012
100,30,1,2,0.07896992736405366,0.9933441864821511,0.5673002804399351,0.9516735694318984
120,30,1,2,0.07897169097425658,0.9933440378399904,0.5628984700531157,0.952048545068906
140,30,1,2,0.07851132811679229,0.9933828385509965,0.5643578331487925,0.9519242267638592
160,30,1,2,0.07831763023516762,0.9933991639677966,0.5655662134491178,0.9518212888512634
40,35,1,2,0.08395975421244964,0.9929236294663623,0.563153727907249,0.9520268004983672
60,35,1,2,0.08162089905282077,0.993120754933073,0.5645534918768287,0.9519075592453307
80,35,1,2,0.07881209947452669,0.9933574886724362,0.5658209817774592,0.9517995859818041
100,35,1,2,0.07833045236156293,0.9933980832819579,0.5678479524650148,0.9516269150673464
120,35,1,2,0.07812914186086753,0.9934150503122762,0.5647932189619543,0.9518871376895267
140,35,1,2,0.07771416876475673,0.9934500254431244,0.5656933109429547,0.9518104618370293
160,35,1,2,0.0775349475536693,0.9934651307243277,0.5666966561583661,0.9517249901837264
