remove_feature,train_rmse,train_r2,val_rmse,val_r2,oob_r2,next_remove,importance_score
All Features,0.8421367947933204,0.989757235939874,2.093484036027746,0.9238520652763027,0.9280389649002003,Particulate,0.0
Particulate,0.8440928694858593,0.9897095978825908,2.1386463268788,0.9205311803863697,0.9287660068008925,ParticulateMax,0.0
ParticulateMax,0.8402635394416579,0.9898027534199544,2.1490358904971916,0.9197571843820109,0.9289171076124327,ParticulateMin,0.0
ParticulateMin,0.8506642813165722,0.9895487490018607,2.118949295189884,0.921988262463518,0.9272843906980084,RainIntensity,0.0
RainIntensity,0.8632109093393009,0.989238180006329,2.127593571645068,0.9213504647145659,0.9259337899037482,RainIntensityMax,0.0
RainIntensityMax,0.8394195233088307,0.9898232287058174,2.1422787568115607,0.9202610000764884,0.9294612918674082,RainIntensityMin,0.0
RainIntensityMin,0.846866008733592,0.989641871698537,2.123447156050774,0.921656722344243,0.9283629813196981,SYNOPCode,0.0
SYNOPCode,0.8829476629699423,0.9887404299897431,2.107680726410263,0.9228157887827022,0.9218371225852561,WindSpeed,0.0018790157182998802
WindSpeed,0.8307249947131997,0.9900329545617096,2.145163985600207,0.9200460698917151,0.9306382790084172,WindDirection,0.0023487823743647313
WindDirection,0.832080032492878,0.9900004125336196,2.075481329635354,0.9251560872442222,0.9308444004793823,WindSpeedMin,0.004095408158963474
WindSpeedMin,0.8354113948012476,0.9899201824286404,2.0751568198750783,0.925179489701387,0.9297081310397897,AbsoluteHumidity,0.011018032858788522
AbsoluteHumidity,0.8318551246030658,0.9900058174996861,2.073982888963654,0.9252641187422557,0.9307317978900389,TemperatureMin,0.014473933863419148
TemperatureMin,0.8267900574517545,0.9901271537534087,2.0482478935848354,0.9271073304426417,0.9315157762433326,WindSpeedMax,0.01509338718332082
WindSpeedMax,0.8063289923899015,0.9906097655841111,1.9252934936557535,0.9355960197312124,0.9349173880440904,AbsoluteHumidityMin,0.01883662589167256
AbsoluteHumidityMin,0.7807267484955731,0.9911966088072852,1.9109008516823938,0.9365553318810905,0.939403534097606,AbsoluteHumidityMax,0.01861450012096324
AbsoluteHumidityMax,0.7747404225395828,0.9913310935736775,1.9213908177069274,0.9358568559285491,0.9400421066497675,TemperatureDifference,0.03502480141339301
TemperatureDifference,0.8231086405513307,0.9902148789124832,2.1460844164625255,0.919977443107474,0.9303558904382827,TemperatureMax,0.036974382132425106
TemperatureMax,0.8322492198090441,0.9899963456763515,2.156907967367208,0.9191682369787241,0.9286358060270844,Temperature,0.07593799710680767
Temperature,0.8834115852414344,0.9887285947750215,2.2151524524690442,0.9147437819281291,0.9202550177031982,Visibility,0.08695942712661789
Visibility,0.8635317467773124,0.9892301786328905,2.2433987673965907,0.9125556455872581,0.9233455516900979,VisibilityMax,0.17448625925651487
VisibilityMax,0.86048650749475,0.9893060041125373,2.1916481582480443,0.9165434376756936,0.9231225420178264,Time,0.1801144222147106
Time,1.0432050491574019,0.984282218626406,3.042703255184369,0.8391437202682422,0.8882262809418117,RelativeHumidity,0.1982812867622129
RelativeHumidity,1.4032110719249884,0.9715620760500681,3.409674891723662,0.7980030718583493,0.8067117207886353,Distance,0.39675922571717376
Distance,2.572586917448732,0.9044145043724181,5.6346254871106884,0.44836865900474643,0.3234701656492933,VisibilityMin,1.0
VisibilityMin,2.572586917448732,0.9044145043724181,5.6346254871106884,0.44836865900474643,0.3234701656492933,VisibilityMin,1.0
