n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
230,20,1,2,0.13130841588322442,0.991448740215123,0.71065792333803,0.9527605998743192
250,20,1,2,0.13095843509881153,0.9914715321785101,0.7096640057169379,0.9528266683309603
270,20,1,2,0.13090506198448792,0.9914750080209612,0.709209815974006,0.95285685958092
290,20,1,2,0.13076310120395765,0.9914842529997039,0.7085568650842217,0.9529002630347224
10,25,1,2,0.1648099012608987,0.9892670072110593,0.8215098227421286,0.945391967148682
30,25,1,2,0.1202881720920389,0.9921664167396416,0.7285034838343629,0.951574356050014
50,25,1,2,0.10958050841296048,0.992863736962363,0.7065399942786195,0.9530343300223107
70,25,1,2,0.10541263783135693,0.9931351631603968,0.7026876076022109,0.9532904088327613
90,25,1,2,0.10360685876837981,0.993252761760439,0.7025494462077266,0.9532995928032507
110,25,1,2,0.10238584824049478,0.9933322782038732,0.6993596164564959,0.9535116296201251
130,25,1,2,0.1012404658928202,0.9934068694777234,0.6956574188028092,0.9537577249503304
150,25,1,2,0.10043625655044146,0.9934592423813323,0.6944808050443391,0.9538359377251471
170,25,1,2,0.1001176119888237,0.9934799936211299,0.6945793497200793,0.9538293871876596
190,25,1,2,0.09952851713310407,0.9935183575227527,0.6943208408772709,0.9538465709863065
210,25,1,2,0.09942032434877711,0.9935254034123815,0.6934769972680117,0.9539026636077946
230,25,1,2,0.09914252478441782,0.9935434946841936,0.693280664382513,0.9539157143983809
250,25,1,2,0.09879957707926929,0.9935658286290487,0.6924602934125377,0.953970246728535
270,25,1,2,0.09864990016318749,0.9935755761093196,0.6919472173834124,0.9540043523130065
290,25,1,2,0.09846509856974905,0.9935876110304899,0.6909431117730415,0.9540710979935076
10,30,1,2,0.15994259482764006,0.9895839830993407,0.8153464479682554,0.9458016637375837
30,30,1,2,0.11624379363155898,0.9924298007021339,0.7281620682831585,0.9515970508871541
50,30,1,2,0.10548679480331176,0.9931303338010007,0.7059097812124594,0.953076222030011
70,30,1,2,0.10178823919462947,0.9933711965791092,0.7009739292696041,0.9534043217770658
90,30,1,2,0.10013335194938282,0.9934789685802684,0.6988112929467076,0.953548078202244
110,30,1,2,0.09861442623199164,0.9935778862948412,0.6964233666201224,0.9537068102778428
130,30,1,2,0.09743382906320416,0.9936547708800652,0.6940498602039414,0.9538645838220653
150,30,1,2,0.09689604566018478,0.9936897932017974,0.6933912851884052,0.9539083611270809
170,30,1,2,0.09662049426501741,0.9937077380650288,0.6936237142048961,0.9538929109267098
190,30,1,2,0.09601382412953682,0.9937472465298696,0.6927252117778083,0.9539526368711807
210,30,1,2,0.09590459439535386,0.9937543599492719,0.6916128049528434,0.9540265816333249
230,30,1,2,0.0955615390133058,0.9937767009064205,0.6921381112204107,0.953991663071036
250,30,1,2,0.09519777097271104,0.9938003907437827,0.6909008655418856,0.9540739062174813
270,30,1,2,0.09500626111157344,0.9938128625306284,0.6909688066628644,0.9540693899830266
290,30,1,2,0.09488361855515186,0.9938208494395679,0.6903744783415041,0.9541088966323676
