n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
130,26,1,2,0.0988941232829945,0.9935596714521131,0.7172889687510055,0.952319815922958
140,26,1,2,0.09876896582544238,0.9935678221401428,0.7165902389486712,0.952366262427849
150,26,1,2,0.0984719488388588,0.9935871649171896,0.7149496303814579,0.9524753182225022
160,26,1,2,0.09841819028154433,0.9935906658610261,0.7146418360514585,0.9524957781639646
130,28,1,2,0.09701180767700462,0.9936822543774776,0.7157858661803641,0.952419731313236
140,28,1,2,0.09691109054664909,0.9936888134265733,0.7151616625466578,0.9524612238573197
150,28,1,2,0.09659960137335942,0.9937090986826482,0.7138281048400861,0.9525498691309775
160,28,1,2,0.09654527579723313,0.9937126365527176,0.7132446310330274,0.9525886542506945
130,30,1,2,0.09643319619557988,0.9937199355653809,0.7160421065948499,0.9524026983033014
140,30,1,2,0.09628898845855019,0.9937293268737295,0.7145622751602843,0.9525010667967218
150,30,1,2,0.09597084927531754,0.9937500452015325,0.7137703947577945,0.9525537052799589
160,30,1,2,0.09593221638392102,0.9937525611095066,0.7136000600295731,0.9525650279010365
130,32,1,2,0.09617834720312159,0.9937365322162944,0.7160181860124237,0.9524042883706564
140,32,1,2,0.09608061503686224,0.9937428968741681,0.7155696744344978,0.9524341021772641
150,32,1,2,0.09570847556574565,0.9937671318881413,0.7140654400154597,0.9525340928046394
160,32,1,2,0.09565909044773281,0.993770348018431,0.7134329072550539,0.95257613900884
130,34,1,2,0.09599642255337583,0.9937483797809062,0.7152769358592259,0.9524535613210172
140,34,1,2,0.09584175723180116,0.9937584521234564,0.714455284212431,0.952508178781306
150,34,1,2,0.09561640175011586,0.993773128054583,0.7128244384139134,0.9526165856176889
160,34,1,2,0.0956068667889248,0.9937737490043494,0.712393651302967,0.9526452212298937
