n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
270,10,1,2,0.31535284245780004,0.9734211518006519,0.47661722609652796,0.959398558261503
290,10,1,2,0.31526400422294765,0.9734286393436213,0.47699875231836136,0.9593660573072376
10,15,1,2,0.09486179538749302,0.9920047739545611,0.32948183490012595,0.9719325345557669
30,15,1,2,0.07965476426623563,0.9932864664504477,0.31922662552263165,0.9728061418516393
50,15,1,2,0.07464438624242901,0.9937087555786451,0.3088234111559644,0.9736923572019753
70,15,1,2,0.07356380734905664,0.9937998298881409,0.31239648169033307,0.9733879791661313
90,15,1,2,0.07284527886588464,0.9938603895435805,0.30610294030867596,0.9739241050964275
110,15,1,2,0.07244820293297319,0.9938938562498331,0.30468652181501904,0.9740447650931685
130,15,1,2,0.07215970025590342,0.9939181720885589,0.30167337202089645,0.974301445337014
150,15,1,2,0.07194013446070154,0.9939366777278136,0.30285774420635575,0.9742005525961485
170,15,1,2,0.07197795048892232,0.9939334904837547,0.30530809733560804,0.9739918151347879
190,15,1,2,0.07167157603121795,0.9939593126077604,0.30607413236308784,0.9739265591498278
210,15,1,2,0.07152273904285532,0.9939718570189326,0.305679395774432,0.973960185451457
230,15,1,2,0.07157721693563092,0.993967265464815,0.30472495200791966,0.9740414913524126
250,15,1,2,0.0713707794497127,0.9939846646122528,0.304112153679664,0.9740936936108704
270,15,1,2,0.0710721552330274,0.9940098335235652,0.3020173508459858,0.974272142921026
290,15,1,2,0.07080188326495877,0.994032612825492,0.3019841248084272,0.9742749733370376
10,20,1,2,0.06853673923129361,0.9942235257056526,0.3188633031182194,0.9728370920830354
30,20,1,2,0.05130838923620587,0.9956755807931407,0.2982935229280728,0.9745893634786873
50,20,1,2,0.046124775254287355,0.9961124707481372,0.28908254804736294,0.9753740158989046
70,20,1,2,0.04476052658673336,0.9962274535653476,0.29375442181749073,0.9749760344574008
90,20,1,2,0.0439206067546972,0.9962982444342084,0.2877495269975781,0.9754875715438239
110,20,1,2,0.043530864352863165,0.996331093049285,0.28578820881928085,0.9756546497386239
130,20,1,2,0.043306923237027936,0.996349967453197,0.283664123527306,0.9758355935243448
150,20,1,2,0.04293703765748077,0.9963811424779512,0.2839691132378291,0.9758096124617969
170,20,1,2,0.04287537513313615,0.9963863395735644,0.2870979424243044,0.9755430778739373
190,20,1,2,0.042571195197686575,0.9964119767368974,0.2873998382269578,0.975517360371146
210,20,1,2,0.042374039500578775,0.9964285935883714,0.28858466515498443,0.9754164288922684
230,20,1,2,0.04240483765837313,0.9964259978306975,0.2880531473736801,0.9754617071303366
250,20,1,2,0.04220134532704655,0.9964431487520017,0.28740696224617246,0.9755167534995618
270,20,1,2,0.041907452334871885,0.9964679189020501,0.28564430616069464,0.975666908329142
290,20,1,2,0.04161845839794557,0.9964922761455752,0.28546307716950353,0.9756823466262162
10,25,1,2,0.06406696446565287,0.9946002512301646,0.32378639464867814,0.9724177102331928
30,25,1,2,0.047829525242483066,0.9959687894963656,0.2987073443761503,0.974554111401141
50,25,1,2,0.04333204564004122,0.9963478500645258,0.28847874775543836,0.9754254516444715
70,25,1,2,0.04183680771844848,0.996473873034321,0.2908403058407764,0.9752242783385899
90,25,1,2,0.04074610326907451,0.996565800754916,0.28355931080418856,0.9758445221728244
110,25,1,2,0.0401906256022929,0.9966126180167121,0.28185590855788556,0.9759896293642428
130,25,1,2,0.039881136233738415,0.996638702674399,0.28006488236075255,0.9761422009496019
150,25,1,2,0.039558317648112115,0.9966659107569913,0.28129969120020637,0.9760370116773553
170,25,1,2,0.039467868743597236,0.996673534051851,0.2848584351309281,0.9757338540773903
190,25,1,2,0.03921288380646376,0.9966950249186667,0.2857056687716203,0.9756616810517043
210,25,1,2,0.039062080653897616,0.9967077350438356,0.2856846624175918,0.9756634705133782
230,25,1,2,0.0391458490169582,0.9967006748043009,0.2857546984462556,0.9756575043762314
250,25,1,2,0.03898463261434019,0.9967142625882545,0.2842169910947865,0.9757884965687564
270,25,1,2,0.03870200805389417,0.9967380830023371,0.28240962756704324,0.97594245987716
290,25,1,2,0.038434711312837364,0.9967606115435399,0.2820918828151104,0.9759695274994089
10,30,1,2,0.06334997915958088,0.994660680822182,0.3188743258362597,0.9728361530942204
30,30,1,2,0.04747243194412035,0.9959988863507215,0.3026268082318487,0.9742202252663771
50,30,1,2,0.04255250450478698,0.9964135520424676,0.29452922850482643,0.9749100312438114
70,30,1,2,0.04130748034124345,0.9965184862741981,0.2964047975306419,0.9747502577350948
90,30,1,2,0.04026457857740965,0.996606385046417,0.2907943191862573,0.9752281957892651
110,30,1,2,0.039740999410933016,0.996650513810495,0.2869116307260215,0.9755589491499821
130,30,1,2,0.03941584312853138,0.996677918920922,0.28470745182415574,0.9757467158448585
150,30,1,2,0.039214629297270896,0.996694877803661,0.28604015468478455,0.9756331873054188
170,30,1,2,0.03906294505582596,0.996707662189545,0.28871313111460395,0.9754054853029702
190,30,1,2,0.03880642345356276,0.9967292825709352,0.2892153847379918,0.9753626999815185
210,30,1,2,0.038676198677609165,0.9967402582910996,0.28952277597735987,0.9753365143406881
230,30,1,2,0.03884341901790241,0.9967261644779414,0.28928633315340274,0.975356656121169
250,30,1,2,0.03866962250143413,0.9967408125502175,0.2874491479402372,0.9755131598401093
270,30,1,2,0.03849979525343045,0.9967551260810854,0.28605771850287165,0.9756316911019715
290,30,1,2,0.03825791664749852,0.9967755123084605,0.2855710421812839,0.9756731494447138
