n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
100,25,1,2,0.18036138306102742,0.9882104061993187,1.1657707959189973,0.9223009481333806
110,25,1,2,0.1797407275647442,0.9882509762818227,1.1652395843295251,0.9223363535809926
120,25,1,2,0.17904645102019118,0.9882963587151724,1.1641945089494827,0.9224060082390462
130,25,1,2,0.1785524671314028,0.9883286487170234,1.1638876740484425,0.9224264588979354
140,25,1,2,0.17818504703953383,0.9883526656854222,1.162987338098317,0.9224864666198058
150,25,1,2,0.17740543890669938,0.9884036259467256,1.1612533611960605,0.9226020368174258
100,27,1,2,0.17310123647986533,0.9886849766293776,1.1645166506465283,0.9223845373765792
110,27,1,2,0.17248160519156233,0.9887254797629825,1.1640585545315145,0.922415069650955
120,27,1,2,0.17171807774981632,0.9887753888856622,1.1633320971304857,0.922463488303643
130,27,1,2,0.1711591441366718,0.9888119244241942,1.1630376222115697,0.9224831151651826
140,27,1,2,0.17071190639463305,0.9888411587936666,1.161859790273008,0.9225616180966377
150,27,1,2,0.16984925043669338,0.9888975476012997,1.1599489301950316,0.9226889776229085
100,29,1,2,0.16954336291832822,0.9889175424002362,1.161990727436977,0.9225528910865513
110,29,1,2,0.16893483205751583,0.988957319937658,1.1617004071019206,0.92257224104355
120,29,1,2,0.16818769583025053,0.989006157623884,1.1602402845049753,0.9226695587511036
130,29,1,2,0.16758782195738633,0.9890453692842333,1.1607430405189805,0.9226360498780513
140,29,1,2,0.16715386598243134,0.9890737354709705,1.1595727206567452,0.9227140521268593
150,29,1,2,0.16638037368153863,0.9891242959616959,1.1578899504325075,0.9228262093805754
100,31,1,2,0.16745261882341425,0.9890542070409807,1.162128131823386,0.922543733033713
110,31,1,2,0.16687372454803806,0.9890920473383015,1.1613284106130266,0.9225970347462109
120,31,1,2,0.16620379451014575,0.9891358383255271,1.1608831767636634,0.9226267097458554
130,31,1,2,0.16560358010704937,0.9891750722451486,1.1611149448840512,0.9226112623154771
140,31,1,2,0.16513068858252766,0.9892059835128006,1.1599300565622754,0.9226902355574661
150,31,1,2,0.16430932816910387,0.9892596729748899,1.157744970841266,0.9228358723235989
100,33,1,2,0.16713968650780575,0.989074662333713,1.1626686167193518,0.922507709516816
110,33,1,2,0.16656669625712742,0.9891121167055559,1.1614869968519002,0.9225864649151234
120,33,1,2,0.1657751401722906,0.9891638579627602,1.1605768365324909,0.9226471274348162
130,33,1,2,0.1651393150163545,0.9892054196329443,1.1602837992560586,0.922666658476956
140,33,1,2,0.16458539212527756,0.9892416276380719,1.1597121668782686,0.9227047579849604
150,33,1,2,0.16369785940506243,0.9892996425527868,1.1577616498109158,0.9228347606641436
