remove_feature,train_rmse,train_r2,val_rmse,val_r2,oob_r2,next_remove,importance_score
All Features,0.2389351715319216,0.9930926513241072,0.5624747041002373,0.9621809655703232,0.9495468875065024,SYNOPCode,0.0
SYNOPCode,0.23846592493298013,0.9931197554720271,0.5646468107730652,0.9618883103102835,0.9496348668949768,WindDirection,0.0019359156582307183
WindDirection,0.23673247245393264,0.9932194194277967,0.5566898914881564,0.9629548706603053,0.9502625924732373,WindSpeed,0.0021757327503180456
WindSpeed,0.23643203662513998,0.9932366188991509,0.554983219799704,0.9631816646442773,0.9504993374003181,WindSpeedMax,0.003264921379247263
WindSpeedMax,0.23566688596492918,0.9932803239046999,0.5522388937505518,0.9635448889511123,0.9507655737667988,TemperatureMin,0.003854721832126217
TemperatureMin,0.23420891951031308,0.993363210028086,0.5477292364769039,0.9641378526196994,0.9512014652230866,WindSpeedMin,0.004764987278966929
WindSpeedMin,0.23278438294332765,0.993443698830742,0.5497013506866214,0.9638791424102472,0.9517707386448863,VisibilityMax,0.004830863474734602
VisibilityMax,0.2323221188527073,0.9934697120308511,0.5467174171239061,0.9642702264160801,0.9520973315546731,Particulate,0.004989386933644598
Particulate,0.2319380022110538,0.9934912882684807,0.5420309363169148,0.9648801547358501,0.9522778340818204,TemperatureMax,0.005806567690409183
TemperatureMax,0.2300269602898347,0.9935981028307411,0.5429755067506056,0.9647576448573001,0.9530852379248445,ParticulateMax,0.007260636539845278
ParticulateMax,0.22881698623002203,0.9936652754494208,0.5387253491331092,0.9653072068052665,0.9535921206197105,VisibilityMin,0.007828229191464645
VisibilityMin,0.22825591154283348,0.9936963037049654,0.5338648383654916,0.9659303963719105,0.9536859367363709,Time,0.009154717267166632
Time,0.2345852285904835,0.9933418659160105,0.5545339857340635,0.9632412461079216,0.9512237389950853,TemperatureDifference,0.011404972697442003
TemperatureDifference,0.24418936360020332,0.9927855255593117,0.5824237739709132,0.9594507680102412,0.9472661631686349,Frequency,0.014065575996326445
Frequency,0.27788667191666944,0.9906569935615931,0.7233007910003636,0.9374622395207663,0.9328210997224,Temperature,0.016442314419904184
Temperature,0.28196222858158143,0.990380930068765,0.7375078609516924,0.9349813792975356,0.9308169866226739,ParticulateMin,0.018507332967286114
ParticulateMin,0.2808509825700688,0.9904566004133358,0.7320844425822859,0.9359341193462802,0.9312072738877539,RainIntensity,0.019757776825739655
RainIntensity,0.280331969731622,0.99049184024161,0.7336006246551774,0.9356684775151978,0.9315306867557943,Visibility,0.02747701237915757
Visibility,0.31168891356795136,0.9882457770651241,0.7983258849772373,0.9238158078121551,0.9149448087090689,RelativeHumidity,0.04010521202471126
RelativeHumidity,0.3372125415034936,0.9862418940405021,0.860213544432501,0.9115460976530555,0.9005861308597735,RainIntensityMin,0.045828487444140135
RainIntensityMin,0.33828979888533284,0.9861538504895929,0.8560441833946262,0.9124014724583126,0.9000146205923546,AbsoluteHumidityMin,0.05377159981243142
AbsoluteHumidityMin,0.3343954803048733,0.9864708033048707,0.8687453839514572,0.9097827749493509,0.9023447492272448,Distance,0.05937598212327023
Distance,0.39975726442395143,0.9806650104293235,1.048108029935497,0.8686843338077392,0.8618844527046776,RainIntensityMax,0.1386178528198971
RainIntensityMax,0.5839323883973151,0.9587450236871375,1.5246400597407388,0.7221316399247321,0.7111875146642264,AbsoluteHumidityMax,0.3527351689268861
AbsoluteHumidityMax,0.6405201505950058,0.9503617105389116,1.6346590507372043,0.6805824225707682,0.661576776426555,AbsoluteHumidity,1.0
AbsoluteHumidity,0.6405201505950058,0.9503617105389116,1.6346590507372043,0.6805824225707682,0.661576776426555,AbsoluteHumidity,1.0
