FSO_Att,AbsoluteHumidity,AbsoluteHumidityMax,AbsoluteHumidityMin,Distance,Particulate,ParticulateMax,ParticulateMin,RainIntensity,RainIntensityMax,RainIntensityMin,RelativeHumidity,SYNOPCode,Temperature,TemperatureDifference,TemperatureMax,TemperatureMin,Time,Visibility,VisibilityMax,VisibilityMin,WindDirection,WindSpeed,WindSpeedMax,WindSpeedMin
3.914972461,10.71957009,11.658436748552,10.1765164872975,2014.111796,13.98584459,14.2464853827058,13.8629361923571,0.012238982,0.0130482001503452,0.011642707731101,95.9155314269294,5,12.77051907,-0.12,13.5955815003346,12.4433145023951,17,12907.28172,13657.3949312944,12542.2073864994,90.629850029667,0.71953573,0.971730264,0.707879797901316
7.380200305,16.32494375,16.6783243630171,16.2265520256853,2964.811575,20.0922023,21.8130287129215,19.7134195322877,0.0,0.0,0.0,94.5589257143734,5,19.98628172,0.6,21.5794232810108,18.1536403231579,15,29355.0599,31518.5672089218,28101.0931132449,62.2326629537824,0.085495482,0.15684659,0.0814429769212121
2.774765256,11.18367646,12.2493287532934,10.9425712572623,2020.076995,11.93904307,12.4649219259383,10.9816290880273,0.010010398,0.0109780029392741,0.0097945638747036,90.7719785905663,5,14.35269889,-0.7,15.0389074967747,13.3164388311784,0,35514.34974,35816.9484564356,33533.4009234039,97.2333766759207,2.338213721,3.545316699,2.16752088124467
2.563775556,7.821374587,8.38389757644968,7.26832823077817,2018.809968,0.0,0.0,0.0,0.0,0.0,0.0,78.6536716521624,5,10.90137667,-0.6,11.0323423974946,10.4931925795833,22,28778.76072,30904.9337794003,26378.7166522226,90.5721751676032,0.096963927,2.1932571,0.094681977962223
2.41179178,9.531221378,10.2607566507903,8.87398740612462,2017.160998,10.07356853,10.2197797249922,9.73248778848685,0.024607125,0.0266754769291637,0.0233416584209532,61.5759566128612,5,18.13568495,0.12,19.2204071863488,17.7659078873399,20,40188.06233,40741.9883550043,37893.693895473,89.0569770735052,1.701365004,2.453071976,1.67265755440294
3.079028027,11.12770604,11.9253968164295,10.7236766353268,2018.179624,25.4246546,26.3765076953806,24.1979619510838,0.034757387,0.0349737668398635,0.0336097263171482,95.1568019394089,5,13.50325874,-0.26,13.8317712319968,12.2674902380928,3,28611.15758,30622.1795866735,27451.7256610132,78.1110311345446,0.0,0.757029096,0.0
6.614177042,10.86205191,11.5856113929098,10.1170158897877,2016.926043,42.46134268,42.6998753763529,41.3085998014662,0.083123863,0.089307773127519,0.0753399783934348,98.4812837992944,5,12.55794684,-0.1,12.8995683435589,12.3649365962974,3,1841.028231,1980.52271798718,1713.1434860159,94.5102953307145,0.632783433,0.908635284,0.579889057311047
2.491343393,11.09215726,11.2859590511886,10.3441396519428,2017.111249,4.918496265,5.0459941753313,4.77886854160691,0.0,0.0,0.0,93.7022945285768,5,13.70135714,-0.03,15.0584890487453,12.8276892060225,23,9336.593164,10067.2261662677,8973.89065205456,117.585324377854,0.0,0.0,0.0
6.638775112,6.455533578,6.92207465430803,6.17845040435861,4827.362786,73.61093723,77.6023510759618,68.9478603187152,0.114916988,0.121990338849139,0.105470183689889,88.007873756174,5,6.16106332,-2.3,6.24601797696611,5.67274231356277,10,20093.74741,21091.9948624756,18852.3777731043,90.4733096055324,1.657378957,5.333000667,1.49479871208186
9.709737856,19.92039719,21.6014744744202,18.4785229844934,2959.046116,67.3566227,68.4276467990151,62.9600735374663,0.0,0.0,0.0,73.1117879473911,5,28.02289514,-0.83,30.2558269443795,27.550218449511,4,9857.979224,10754.9474310133,9157.99670858517,57.2614067447774,0.577542072,1.215140354,0.540537209392657
3.666402682,6.78897762,7.33310245284302,6.55424379102768,4818.639975,4.964787884,5.05455101383853,4.95482134537526,0.0,0.0,0.0,79.4218617006719,5,8.521770381,0.51,8.65462219107531,8.25541932986022,9,74995.26458,80491.878357762,68178.8718524432,92.9293383397789,0.672099561,1.208173078,0.659113012279349
8.510592731,4.858381593,5.22401329240393,4.74869999255834,4820.201032,11.84497689,12.9134487175714,11.8105422244383,0.01895756,0.0192854983171586,0.017268011828943,82.4187419546082,5,2.866180646,0.4,3.09478182156215,2.80034407992369,0,67359.09613,72410.6565363174,61008.3915236268,91.7408565668484,3.099061699,5.53160297,2.94787781857722
10.41893907,18.57994137,19.4551653469173,18.0722572215491,2964.475002,23.14212628,24.9605568953963,22.8612007610722,0.0,0.0,0.0,81.9293275242415,5,24.73023092,0.37,25.2249606577632,24.4228374129754,6,11701.34157,11714.3468707102,11326.7342415184,48.3534872241599,0.315071541,2.260895355,0.303975475023031
11.21691058,16.21206547,17.7114903033036,15.305530763194,2960.898671,87.03267839,92.9960237437494,86.1666538145262,0.050818362,0.0543797897577072,0.046784414811097,88.5374064284946,5,20.99530068,-0.4,21.4158378447601,20.8244612880723,20,11280.65097,11321.9886815085,10866.2073532318,98.777558586446,0.273745479,0.790680892,0.265756554123295
8.296393184,4.966756279,5.41203797325255,4.56657459385552,4822.676324,16.73868027,17.3233721936958,16.15411438251,0.0,0.0,0.0,95.7996272449794,5,0.972653551,0.5,0.976389686631791,0.896444842234344,8,45793.35878,48979.0771572949,42065.1435496615,64.7753897362142,0.0,0.611487809,0.0
8.768739181,4.523339073,4.89212092629171,4.29569198127096,4822.303932,29.49948507,32.3417055290093,27.3689779113746,0.0,0.0,0.0,84.7870688944188,5,1.391861952,-0.2,1.52074606967388,1.30600925611775,7,73895.45435,77537.9897137578,72626.7718869468,91.3985193368748,1.120376851,10.85100844,1.10018653608159
7.375032846,19.21427195,21.1031511300066,19.144253982893,2958.429446,0.0,0.0,0.0,0.0,0.0,0.0,96.2485983769001,5,22.49077202,0.29,24.1910856015543,22.2581666057169,18,18280.16648,19284.6077406998,16659.4600110927,85.3488943125826,0.0,0.069509053,0.0
3.036703515,11.17331787,12.1975198193844,11.1645956154279,2012.373779,40.52817192,41.4676420246391,37.7707811242148,0.060270816,0.0645559269791538,0.0589140099785228,95.1251300408156,5,13.57502703,-0.4,14.8738249155974,12.8653000274053,3,30328.39624,32408.6161580731,29697.947912921,75.9128690267497,0.0,0.418900758,0.0
3.268732243,6.969633267,7.36095871863869,6.31761442940863,4827.598942,14.11124138,14.6302379570384,12.9860907152627,0.03399022,0.0353022598012137,0.03164071354427,79.565276935807,5,8.903380402,0.19,8.99607072398459,8.54724466043904,10,47188.62405,49834.9752171807,43335.959572963,84.0659587027364,1.638512444,3.840036932,1.50161839663114
4.17431321,5.846171329,6.3995872278334,5.54221343733458,2012.24459,13.19749541,13.4527491832633,12.6992830227584,0.028554203,0.0300544321851547,0.0279789572639028,89.3831814249937,5,4.421786527,0.2,4.52450568462751,4.39825531710867,5,23552.48358,24510.0293588498,21330.7617069641,97.5357300096328,0.062862943,0.142202653,0.057641332874746
4.901920221,5.387388842,5.91050956751713,5.01931354886965,2014.665214,62.33752159,65.9879663867967,57.9455737982192,0.154535179,0.16266645729043,0.150990466383216,91.6909001105135,5,2.817802336,-0.8,3.03307522598296,2.66246390508889,18,11521.62804,12499.1450765846,11067.3885420315,84.8856908314341,1.813436568,2.860128874,1.70099612032593
9.263870092,8.764902926,9.47180562107258,8.06550917133372,4824.666405,56.88136634,58.0824105899994,52.4706049434162,0.0,0.0,0.0,98.672898073046,5,9.121731422,0.1,9.63533787076391,8.63910428651185,17,11034.62509,11576.1677750896,10600.7418683761,93.2607527601191,0.021308843,0.032702975,0.0204279577683846
10.29636211,4.542318314,4.74985070052362,4.22768250218444,4822.386782,32.19281622,34.9054911001557,31.8498194407997,0.032419953,0.0334928127766504,0.0295978783344592,92.692123983856,5,0.15092209,-0.003,0.163890388300409,0.139076278738028,22,3500.583695,3687.25655440084,3323.01770419362,89.6055085367637,0.0,0.287565642,0.0
4.588297093,11.78625428,12.7597311151814,11.0090619817945,2016.796147,30.55470279,31.9890740166356,28.9983859398351,0.059398287,0.0646523925500982,0.0563091262499129,98.5056063078807,5,13.87538547,0.16,14.341611016045,13.0035203842045,1,4814.833621,5127.96074837425,4791.51421361545,134.482071733873,2.09854351,3.778454085,1.96169341352018
9.529066053,18.66354303,20.1634614286708,18.5530345150252,2963.280896,13.90922427,14.4220693683082,13.5266402134303,0.0,0.0,0.0,84.0049456397694,5,24.36704053,-0.94,24.8254645413103,22.4737283868627,6,13280.85044,14225.9596620942,12748.8590363679,91.2997156121512,0.301646266,0.82497824,0.292554527996275
9.782995634,5.636007177,5.86054559084947,5.62208711502805,4822.054784,5.014019931,5.15074542030515,4.87245758012623,0.000994401,0.0010651692264015,0.0009106764618324,89.9289022960792,5,3.780445189,-2.6,4.0254577552013,3.73259873803509,4,74828.56701,76780.2191582758,71706.7678695986,69.2246437089788,0.340815373,0.76235392,0.308984703205203
5.629072578,5.348032107,5.47466275653882,5.07224421654339,4824.02297,5.027367438,5.04962753060547,4.58884222499996,0.0,0.0,0.0,84.9996479525931,5,3.839258646,0.0,3.96666958052794,3.80398955454202,2,27244.63541,27535.6776666243,25699.3245374608,95.4242124345475,0.0,3.362148632,0.0
6.472406309,5.75137561,5.81277928780143,5.41478428033938,2015.493977,6.042040969,6.40045831763397,5.65806019624647,0.00998387,0.0101239054825319,0.0090087162048384,98.5362583850478,5,2.719418435,0.0,2.95414670676467,2.6520553252846,7,7746.176495,8055.25334558817,7443.33612721885,88.652677070248,0.978214505,2.285832077,0.881717847448468
9.957537978,4.680003544,5.00042263954524,4.58418452156476,4827.70214,16.93309782,17.9700859059908,16.9164970007637,0.137686412,0.148377674863202,0.133283685134438,89.4581414939214,5,1.104707445,-0.7,1.1906779935139,1.05899859904563,3,57027.68617,59882.4460654951,52065.164082963,90.6349296321708,0.919312535,6.17867886,0.854943255976742
9.369536907,17.89638008,19.5159550345424,17.6640000320874,2959.099396,37.38003974,38.8497737478008,35.9457887905497,0.0,0.0,0.0,84.6353532351609,5,23.49635561,0.21,25.3997744002079,22.6650584660317,10,11728.36577,12898.1353315092,11663.9646569375,92.9825906631546,0.088481401,0.174178821,0.0832126242060832
8.523875838,16.82949432,18.4351663635905,15.5470617849605,2964.539942,12.14828542,12.180635608296,11.3305232216051,0.0,0.0,0.0,90.0396315041147,5,21.34950885,0.41,23.251907802036,19.2617132051011,23,20253.91367,22245.9838067306,19471.1471793303,126.028896145765,0.630662084,1.432457427,0.601089708005091
4.827846433,6.467524792,6.58097335291273,6.36426234316272,4821.746681,7.073529819,7.61684446967275,7.05666102944233,0.002011862,0.0020155718768682,0.0019390657685125,94.9995682950919,5,5.026729569,-0.3,5.24436843744429,4.66271175144419,18,10676.1265,11635.8468166822,10004.4684628075,92.36397692665,0.0,0.087752032,0.0
4.735593564,8.275265024,8.56130516369347,7.5278216781166,2016.485232,30.42986237,30.8252347075479,29.7867405898641,0.0,0.0,0.0,92.6102433828608,5,9.214538016,-1.13,9.98463807440169,8.61370138451952,11,4072.594309,4173.12180940282,3700.72481935328,89.4228815142515,2.438613433,4.236391942,2.3307827555574
2.509496565,6.025381303,6.07937580726728,5.85587475569715,2016.841711,7.84554397,8.14167150040115,7.20897526524221,0.0,0.0,0.0,79.2366993413661,5,6.712817641,0.55,7.14456594811451,6.36117749994252,10,53204.43481,56040.7278641674,51144.4177506093,42.8223735176358,3.00008589,5.436455027,2.79787506998987
2.599249802,6.686791311,7.06816639487601,6.38705843130582,2013.206699,5.01333661,5.42209588587088,4.88092803105006,0.001984653,0.0020057874095021,0.0018932768974461,64.2644426373072,5,11.62332668,-0.17,12.2847755022104,11.2302707627428,15,62165.86966,68319.0774068288,56655.2697672778,94.4476751596294,0.0,1.604512007,0.0
4.694203794,5.524889599,5.91481511375153,5.33918118184578,4821.639558,0.0,0.0,0.0,0.0,0.0,0.0,82.5365620964211,5,4.77120774,0.0,4.83413666263459,4.76486720613121,19,75004.20637,79223.5017812407,73410.8819638782,88.0584749398869,1.195944493,2.0999331,1.12433080392559
3.917681437,11.05475931,11.353456568531,10.2455643651129,2019.867446,9.95519957,9.99407404653078,9.30615361683665,0.019727177,0.0215573516896679,0.018783831540988,97.9123287175714,5,12.93486356,-0.1,13.9627015737856,11.9597466865997,2,3499.941564,3694.10562203372,3378.69237521979,86.9332961675931,0.994488674,1.123829381,0.948149611692801
7.068945414,17.28009146,18.0970994112281,16.4334415311599,2958.0068,10.09431492,10.2313538084935,9.83219594224129,0.0,0.0,0.0,77.0368146195595,5,24.53631399,0.1,26.272581497091,24.1764978724339,15,28076.00052,28691.7407449161,26904.67379956,87.5062518852707,0.339637612,0.9858962,0.325640656892644
2.806575416,6.075453313,6.66583315131902,5.49017546295424,2017.484137,14.06739341,14.6113544765548,13.3837669247775,0.019898014,0.0218229394297827,0.0198920366752888,76.8893532195927,5,7.302839695,0.317,7.3410481733643,6.77541347499953,12,37207.11195,39956.3583995098,35025.1932041633,180.495815033555,2.010303509,3.467434203,1.91936459332214
3.427292079,7.234932569,7.34853560635522,6.9898657616596,4818.219872,7.00977658,7.60722575631064,6.48672289678803,0.003933678,0.0039409624700537,0.0035578449300056,94.6411726033084,5,6.79399694,0.135,7.25127229131378,6.74440637082445,11,18973.6265,20164.5137584775,18566.8813321312,102.348227428556,1.335279935,3.313415397,1.279721434571
10.69780882,20.60880466,21.1350786536428,19.2480239524158,2961.048983,47.75404409,52.1465231585094,46.0225058776865,0.0,0.0,0.0,82.9385457031197,5,26.35952304,0.0,27.8953835564283,24.5116155318164,21,10166.431,11074.0185757611,9704.03587419421,79.6593356017512,0.691715033,3.163368488,0.64883277491985
7.939006839,5.624316915,6.10606001443814,5.18333986305242,2016.263599,36.23180188,38.1001143407481,33.4741642821635,0.044590862,0.0455744841671565,0.0409692375501071,96.8886917768868,5,2.638110232,-0.227,2.85295192951081,2.61814644789823,6,4852.573434,5248.01057915677,4399.75083429611,97.7476541798281,1.192325837,2.095683087,1.09024140198693
2.396916932,10.72051666,11.0983386657206,10.3436165888838,2018.386218,0.0,0.0,0.0,0.0,0.0,0.0,84.6639924444596,5,14.80037414,-0.08,16.0926368132978,14.3986918480688,19,18193.08071,19136.3136907624,17299.8118676427,125.75678924737,0.035384562,0.286799193,0.0353589901817474
3.00934949,10.75625188,11.684958055983,10.3670391020081,2019.942111,17.16631517,17.4881592441739,15.8360171724592,0.027479566,0.0289085815156907,0.0249264521177747,94.485068507981,5,13.0682481,0.36,13.6660464864682,12.9717727256048,15,21845.12392,22598.9780215618,20741.2370334626,89.090174836776,1.808774486,3.520761501,1.637933607285
4.877667452,6.694306995,7.04960700526491,6.61742029400415,4818.998965,12.21736934,13.2158054608097,11.7987324087761,0.0,0.0,0.0,98.0481711330813,5,5.070291417,0.1,5.23628378376232,5.03912002621792,7,7800.486982,8125.68593203538,7263.82869037382,45.0745015966422,0.75885745,3.307401395,0.734241227922178
10.51148763,4.578119139,4.91275306958763,4.15065113188147,4823.93261,36.54224992,39.4702545709798,35.0606846142461,0.0,0.0,0.0,93.7758857545574,5,0.096101479,0.2,0.0970379385023779,0.0867646931485036,22,3183.257357,3402.3897784256,2928.2098864148,137.983797949801,0.0,0.734298109,0.0
6.542418589,4.947074375,5.33879427462748,4.71408256891994,4820.849766,6.068232565,6.39781780427923,5.56826394430804,0.0,0.0,0.0,86.4243516281517,5,2.430410343,-0.105,2.52195257443222,2.35372482291135,19,30701.18214,30949.5821262112,29711.0512076246,93.7118934245068,1.185251989,3.368568212,1.15841979827752
8.558968902,4.614911145,4.83310660792616,4.44170979045151,4822.771342,46.39872474,47.475033228165,42.8005904402185,0.138085109,0.151284567994481,0.125759939267113,95.8187449995008,5,-0.100485477,-0.2,-0.0936355921367719,-0.103312739297807,21,3528.285808,3612.30427703558,3473.43608297975,45.1085204691387,0.480012645,0.789264668,0.461534533749776
6.768229598,5.599981633,5.64180525308286,5.18314615137592,2018.107298,87.82984096,90.2716699354008,86.3075845476952,0.184620811,0.198992710367923,0.176125578658084,90.908836643755,5,3.522305413,0.2,3.59717820967043,3.28928089573739,2,6365.912269,6561.83515149645,6233.33255263181,92.2833653643832,0.253368011,0.442467923,0.22838460590894
3.152667315,7.115597027,7.58490884831377,6.77082579941153,4823.948356,19.93340119,21.2256947524424,18.3970621823486,0.0,0.0,0.0,81.7389385824765,5,8.806122927,0.1,9.20264804113165,8.02712560508538,10,44128.81541,48290.185633838,41295.9380778915,88.7421366477444,0.724771524,2.021417842,0.675892467589003
9.560210165,3.282661328,3.29042852445056,3.07870489270433,4818.440428,10.11112829,10.2436854791396,9.646762783526,0.015767487,0.0160158444328543,0.0146870638643112,67.2168586896802,5,0.101183383,0.0,0.10648853641247,0.0952264589066967,10,74067.79721,79287.9244895332,70320.3392832959,84.4009912575322,0.771606849,6.396898507,0.744236647792562
9.646727187,20.41018019,21.7671333432311,19.2263133447652,2120.584481,0.0,0.0,0.0,0.0,0.0,0.0,92.1883960085898,5,24.30527773,-0.47,26.5068854654477,22.643556049861,9,22785.95496,24384.3923084835,20971.9658100995,93.0638630828609,0.034774598,0.077067656,0.0322633857294711
8.170118216,6.544358715,7.05981115678366,6.36981324525012,4818.101405,38.22931869,41.4528073068516,35.4342047917172,0.11906825,0.126255010389182,0.113858610876286,95.7111626422134,5,5.092550694,-0.1,5.57723377839988,4.98870619403273,5,8227.234647,8425.37260274298,7604.81619579933,114.296380907422,0.197580051,0.376548332,0.191231543338113
3.238078832,6.711441072,6.96454352725256,6.3990455346169,4823.724865,8.991724528,9.59776163472396,8.12483329203903,0.0,0.0,0.0,77.8888217102068,5,8.646531084,0.2,8.87470193022702,8.22109582104535,4,75001.56766,76020.8217946727,73285.7205847275,91.9400543181162,1.42693978,3.484828683,1.33594390472856
9.950939898,18.91702487,19.5115180938194,17.6294364811444,2959.260028,146.4144736,156.188980253753,138.647785277734,0.0,0.0,0.0,86.4470553804445,5,24.09938016,-0.11,26.0022484181879,22.9133343456087,8,7209.875142,7790.48885742818,6869.06249168876,196.004268107112,0.510698581,1.58429234,0.501167078727518
7.84451538,17.63664247,17.7790420517847,16.0242269660783,2961.021796,11.88890848,12.0524185311065,11.316311017166,0.0,0.0,0.0,84.9252649885744,5,23.18018311,0.06,24.4459334153494,21.3882793051516,9,23405.58544,23575.1728866674,21908.6968711095,87.2173038617887,0.769849957,3.279746909,0.762388478002687
6.426746806,5.574909556,5.7629176793557,5.21121809676401,2019.223326,100.3757123,104.274878812738,99.3625602686932,0.065275816,0.0716027070395793,0.0624452074712539,90.7217971589602,5,3.486021665,0.195,3.66740253760756,3.26391378375197,2,6999.95065,7559.09239250318,6867.75815629104,72.5848232829016,0.804207137,1.257072926,0.756796046829104
14.66194139,4.86071391,5.23650563982129,4.8119994140347,4824.049892,80.5357233,82.8575048592994,75.1734606529442,0.174469157,0.190191574753612,0.157235740632475,96.5328826736029,5,0.546065358,-0.2,0.580260315938899,0.533465307995976,2,7806.215195,8516.42093712812,7648.40620879534,39.1630976003282,2.771890691,4.669379169,2.58428378247598
10.28186698,21.04811583,21.1079030576778,20.8595550169497,2959.689959,100.376099,102.939340881136,90.905321526928,0.0,0.0,0.0,84.1104598632154,5,26.4862646,0.06,28.4841453925555,25.5601504132933,22,7608.769431,7914.16799391654,7415.85903632274,102.227119488471,0.065764064,0.169348336,0.0604208588417858
5.052224806,10.74069438,10.8095172121607,10.1904172444887,2021.03083,12.20441842,12.2124023407098,11.2422667198367,3.077720045,3.26809341142128,2.82980430983893,98.4102888329583,5,12.38881274,-0.6,13.385336295195,11.9787089147004,2,5234.077896,5442.21444596983,4780.55304651078,139.729748425402,0.007754519,0.011107825,0.0072129016161868
2.866108892,6.410049297,6.80366693842251,6.11519399386606,4824.277116,0.0,0.0,0.0,0.0,0.0,0.0,77.1606767725481,5,8.077823007,-0.15,8.60944406131856,7.47455993821288,21,75001.10706,76117.2143096898,69570.94597586,101.25363462238,1.881660311,5.193067234,1.78531078968772
4.857478121,5.499769735,5.81984596564001,5.07853223919575,4824.707913,0.0,0.0,0.0,0.0,0.0,0.0,83.23219761303,5,4.575766536,-0.1,4.75735748084033,4.18386742967493,23,74999.43006,81457.6290763264,73815.6415753649,109.56731518908,0.660664434,1.414439947,0.639100145678042
6.082507291,5.44551079,5.66171812975347,5.14917233647573,2020.405063,98.2943708,102.032109713763,91.804253891954,0.051916903,0.0551502860909784,0.050798463105792,88.5430606622942,5,3.498337717,0.1,3.83496332466284,3.49271905709839,2,8277.899351,8311.45468182836,7745.4748084233,44.029852184153,0.769056636,1.045834378,0.768039214044467
20.51463968,18.81435151,19.99802226541,17.9414238188,2121.25378,215.9054176,221.7607307801,212.221298984384,0.539142852,0.579140502692191,0.486573358452111,95.9749481414196,5,22.1745015,0.05,23.090367254105,20.8415427470465,23,3792.043129,4108.39243035411,3425.27658519401,103.88347014696,0.272333867,0.561199501,0.251911489920726
8.594981889,6.639612611,6.94866661415036,6.52438177718206,4824.524213,0.0,0.0,0.0,0.0,0.0,0.0,94.8663695106897,5,5.446178128,0.714,5.77552503581802,5.05794472696686,2,10498.28598,10835.5523209412,10474.0611644133,93.0669271288576,1.091278653,2.969788497,1.07268400151672
7.24292656,4.538670176,4.96955792161612,4.22537390903976,4819.609031,12.00815658,12.5875167840065,10.9716004203581,0.023795264,0.025079185198251,0.0233260598350509,67.8146987777478,5,4.768688303,0.475,4.9609458143427,4.3687663913253,6,66893.39588,69657.1202611143,60667.4293223411,101.077464982158,1.356443713,3.349741526,1.29394856070131
4.321195533,5.297361674,5.81677721170589,4.99805806919062,2016.614887,0.0,0.0,0.0,0.0,0.0,0.0,87.289526278313,5,3.299370543,0.4,3.54628961255358,3.0884134626786,8,47359.4741,48079.4991005828,43637.9552509684,110.944669349067,1.462621809,4.053224063,1.44776909875483
4.672587564,5.492870157,5.77564091734285,5.46508614949903,2019.149572,0.0,0.0,0.0,0.0,0.0,0.0,92.4595980108752,5,2.981996981,-0.403,3.18598621054314,2.83903916770051,6,25898.70281,26084.0577970908,24293.7450449522,88.8106022540219,1.138751543,2.490410573,1.13284351566808
7.943976202,4.764334688,5.0389679898352,4.31764538260778,4825.244946,8.829941188,9.37331212915896,8.60104832333371,0.012167623,0.0125013852204856,0.0111194271832798,90.2090226633501,5,1.243955463,-0.3,1.34017016617723,1.23701793133844,7,72357.32989,75546.5530760426,68392.7521819583,97.7200190847938,1.318589969,5.281740156,1.21103147173284
6.37300884,18.83110237,20.3982732722971,17.3813984327456,2959.725861,0.0,0.0,0.0,0.0,0.0,0.0,87.9783445253784,5,23.71014391,-1.89,24.1944385751779,23.1566789561915,5,63478.95355,64464.5086866063,61176.5423978454,95.032266595636,0.405406458,0.967691233,0.378448780879567
4.178259832,5.125011598,5.45483269680486,4.91785538613595,4819.645105,0.0,0.0,0.0,0.0,0.0,0.0,75.7888140678111,5,4.924768121,-0.077,5.37390655902267,4.834039428273,12,75000.97792,78920.3557723518,69932.1742918008,93.3375798702197,0.037773491,0.219006548,0.035559109428588
2.72023916,10.57444219,10.9019116532491,10.4005024978334,2018.240435,11.00979785,11.5695008327737,10.9912894111368,0.006108441,0.006654980158886,0.0055697241724037,82.9110712992632,5,14.91847092,0.3,16.1608066271131,14.1897931560198,14,31111.28751,32994.4524136213,30636.8488818985,89.4292874795029,2.027119689,2.965293225,1.98919335484669
2.621226588,5.932869449,6.13947265061346,5.41626300414803,2018.158047,7.90651586,8.4696062403421,7.47297244318761,0.009827067,0.0101928609692084,0.0091183611541722,75.8880103220847,5,7.138846851,0.2,7.8095962641843,6.57354969646603,12,43867.7659,44865.9591319753,43086.0813235467,90.2860651253989,2.847334493,3.954482891,2.8374498925194
11.33614147,8.648411453,9.16190576697974,7.80487558474805,4825.094874,8.048265898,8.6556275563594,7.90637489788663,0.0,0.0,0.0,92.8157163418618,5,9.872551988,-0.63,10.001929134368,9.63696118213049,5,19905.53976,21300.2491199482,18710.3691235275,91.6428547242555,0.93208498,2.155887711,0.867394399218635
9.393806206,17.33476487,18.2859546418049,16.9817165234476,2962.323601,9.866200616,10.6405621815825,9.1818983616784,0.0,0.0,0.0,83.2770914359289,5,23.22103765,0.5,24.307033208783,21.1320867997895,22,23327.60868,24801.0231698623,22762.9841192647,79.7784931201398,0.085205079,0.200352724,0.0844418509656262
7.499726309,18.94554932,20.4554384444535,17.5681813397747,2960.132267,0.0,0.0,0.0,0.0,0.0,0.0,89.8604332656845,5,23.44486019,-0.3,23.8217367969682,23.2730349934161,13,26971.10725,29612.7249770005,25233.488444703,90.9759553368885,0.409605945,1.141876438,0.387055218707882
8.044932591,15.35968666,15.3695680369977,15.2654419681328,2958.539262,0.0,0.0,0.0,0.0,0.0,0.0,90.3045001143221,5,19.73190812,0.05,21.7040669863242,18.9714167083403,19,42982.23782,46673.5652050364,38830.1408811464,97.1403851070897,0.065365979,0.177069878,0.0635786585771873
7.522859836,15.20856749,16.1047971876249,14.5029321470255,2961.539649,15.08948627,15.7153105397941,14.4419207669795,0.0,0.0,0.0,84.4251726565105,5,20.71443434,-0.2,21.152599669953,19.3640028488368,19,25308.56151,26287.6072166915,24937.5785926139,101.549455864977,0.433703241,0.957289458,0.427531455912693
8.920432009,20.06725479,21.4453562916085,19.5155038373469,2961.495812,21.93646029,22.4148831151973,21.9122050476741,0.037300618,0.0395825025788903,0.0370485988159315,85.5017090280751,5,25.3398098,-0.39,26.9226094338192,23.0426130252219,17,24370.83814,25344.0471539381,22290.1822535913,100.196795812335,0.281729479,5.49271282,0.278295825996111
7.445656653,17.35561321,18.8906190757644,16.9276069651748,2955.716134,48.44156312,53.0484370706961,46.2242194531936,0.029748503,0.0323645965955048,0.0285214848842694,88.1649734814396,5,22.24701244,-0.56,23.5707594795773,22.1332552231487,21,30251.97993,31036.8490316921,30090.5871201328,89.2836343565007,0.296460349,1.050408863,0.271722320851892
11.72333416,19.7780895,21.0283255277924,18.1749316964048,2116.68504,33.57323767,35.8704403583836,32.2432474513516,0.066728333,0.0682909171314778,0.0666489468744422,87.3062852607114,5,24.71121781,0.2,25.1437923785052,24.1992334149006,5,8012.64239,8570.75463410175,7386.08621483844,135.802248139416,0.996529456,1.480890107,0.925625898825951
8.993976162,17.82961701,18.1706806749228,17.3024886952106,2956.893101,18.8956181,19.2212834072081,17.2134681840836,0.0,0.0,0.0,87.6063093412431,5,22.82707245,0.06,23.5979729914584,22.7007581634217,15,28426.15272,29461.5576580187,27758.2995473982,98.6777844516274,0.369639934,1.414848744,0.33752887849034
8.978803483,17.74273974,18.6979033871066,16.6227776130276,2956.022508,37.55886296,40.349933636744,35.36146586196,0.037452193,0.0397250808211146,0.0347673469440611,85.2404341825889,5,23.22033697,0.25,24.991611178714,21.7493363108651,10,13924.52649,14661.2308216036,13734.3113031416,64.3126444879486,0.738863453,1.587654028,0.721573878872301
7.847414844,16.59148362,17.1673876241825,15.5047264004112,2962.281756,0.0,0.0,0.0,0.0,0.0,0.0,80.6597677087397,5,23.01298446,0.0,23.3031166190992,22.7661901784001,20,20502.62964,22202.5468907837,19074.0977573293,84.3997627987347,0.47389833,1.024010862,0.470198668529483
7.89659295,16.09219556,17.2246346796162,14.7837482696114,2962.104328,33.41607018,34.4739303045324,31.5530243212507,0.0,0.0,0.0,95.4224813542524,5,19.58647817,0.38,20.48346290029,18.0876684641377,15,25111.10425,25990.9483145495,24400.092532575,91.1853471644286,0.043295909,0.065178528,0.0394072490892028
7.057479494,4.838001705,5.03592488042375,4.82839456597344,4824.046575,6.965297342,7.21472299302334,6.67452709046814,0.0,0.0,0.0,86.391070382512,5,2.106318578,-0.15,2.27673336703263,2.09301473771193,21,22312.48877,22371.0803805305,21015.9756417343,92.0805295146624,0.973291537,3.247947352,0.953090236881707
9.889354521,3.361502686,3.56656651512746,3.07745297842553,4825.956764,9.964112687,10.3559390592375,9.2523219972245,0.0,0.0,0.0,70.001633614635,5,-0.143467389,-0.142,-0.141229360527412,-0.155823279868678,11,68796.10675,71720.6761513183,66072.8810728837,95.4451645457524,1.14956852,4.927576899,1.13998240681015
