n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
260,27,1,2,0.10151961584916212,0.9933886902636984,0.7008756252757654,0.9531694199823276
270,27,1,2,0.10152558597137243,0.9933883014686191,0.7006757449378804,0.953182775436305
280,27,1,2,0.1013194300257255,0.9934017270593215,0.700908688741217,0.9531672107725782
290,27,1,2,0.10125272760379568,0.993406070952547,0.7005920324663509,0.9531883688732218
300,27,1,2,0.10120709477071241,0.9934090427210188,0.7000821184526856,0.9532224399240016
10,29,1,2,0.1663009599402155,0.9891699042947263,0.8342204265760217,0.9442596874106245
20,29,1,2,0.13254652908167777,0.9913681099864218,0.7584500183275511,0.9493224575205932
30,29,1,2,0.12204376764278047,0.9920520862640921,0.7351464392622108,0.95087953852721
40,29,1,2,0.11554865763221987,0.9924750703710747,0.7245956479362445,0.9515845133610059
50,29,1,2,0.11182422733150083,0.992717618198934,0.718139055909431,0.9520159250675183
60,29,1,2,0.10909804814075783,0.9928951564498021,0.7127399092197666,0.9523766811873762
70,29,1,2,0.1073379889540856,0.9930097776128155,0.7103525637259133,0.9525361970417558
80,29,1,2,0.10601736563538575,0.9930957811869217,0.7087752116703645,0.9526415913642141
90,29,1,2,0.10535008636368919,0.9931392367290738,0.7066913883792925,0.9527808267004934
100,29,1,2,0.10430232544958244,0.9932074705563475,0.7050276885399844,0.9528919905441774
110,29,1,2,0.10380333416112399,0.9932399666009407,0.7035517103639215,0.9529906113430548
120,29,1,2,0.10311551969777732,0.9932847594660462,0.7007226648141385,0.9531796403793273
130,29,1,2,0.10249855813979232,0.9933249381440397,0.7010712706435429,0.9531563474973954
140,29,1,2,0.10223604217562457,0.9933420340947613,0.6991657736706213,0.9532836675599653
150,29,1,2,0.10198363725797066,0.9933584715790408,0.6988543424423047,0.9533044765373812
160,29,1,2,0.10173451462422393,0.9933746953096001,0.6995243597464256,0.953259707825441
170,29,1,2,0.10167743622498743,0.9933784124530649,0.6999947474273368,0.9532282778154137
180,29,1,2,0.10142835366516158,0.9933946335738715,0.7006125319670783,0.9531869991530111
190,29,1,2,0.1010740151538634,0.993417709327558,0.7002753976174652,0.9532095255422404
200,29,1,2,0.10104938466677502,0.9934193133503643,0.7008798010927633,0.9531691409657304
210,29,1,2,0.10103678532449008,0.9934201338632633,0.7002733746235058,0.9532096607131281
220,29,1,2,0.10072005724297166,0.9934407602952252,0.6999294061360964,0.953232643740633
230,29,1,2,0.10069675538410287,0.9934422777931503,0.7008598974577116,0.9531704708718368
240,29,1,2,0.100348542083001,0.9934649546518897,0.6997876756255464,0.9532421137832139
250,29,1,2,0.10030711392885863,0.9934676525970754,0.700156517268669,0.9532174687999112
260,29,1,2,0.10024862569350916,0.9934714615539612,0.7006592509631197,0.9531838775182965
270,29,1,2,0.10025085303815079,0.9934713165015474,0.7004958102157097,0.9531947981791438
280,29,1,2,0.10003159460464447,0.9934855953717351,0.7005611356260925,0.9531904333150397
290,29,1,2,0.09998984894448211,0.9934883139940148,0.700298637352222,0.9532079727271346
300,29,1,2,0.09993913026046633,0.9934916169707513,0.6993231112685081,0.9532731546947694
