n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
120,27,1,2,0.10552441281538377,0.9931278839854908,0.7470364647440096,0.9503424174872239
130,27,1,2,0.10468438209649013,0.9931825897014666,0.7448202960792308,0.9504897323554093
140,27,1,2,0.10441115024102188,0.9932003835082222,0.7440981537833125,0.9505377351535831
150,27,1,2,0.1040660402892427,0.9932228582660826,0.7434257686030934,0.9505824304584883
120,27,1,3,0.11292550336213698,0.9926458992815327,0.748783827213255,0.9502262654650786
130,27,1,3,0.11200628922410223,0.9927057616965911,0.7474273031555272,0.9503164373756965
140,27,1,3,0.11172724120781831,0.9927239342719256,0.7472063316823035,0.9503311259614382
150,27,1,3,0.1113783965736287,0.9927466522452668,0.7470640599799672,0.9503405831554728
120,27,2,2,0.15104589524107803,0.9901633670549004,0.7551855080225479,0.9498007280140831
130,27,2,2,0.15034257805307372,0.990209169511242,0.755605054500142,0.9497728395979048
140,27,2,2,0.15011532555542242,0.9902239689826324,0.7549414895250257,0.949816948599352
150,27,2,2,0.14986218464299103,0.9902404543974462,0.7548640874140641,0.9498220937320103
120,27,2,3,0.15104589524107803,0.9901633670549004,0.7551855080225479,0.9498007280140831
130,27,2,3,0.15034257805307374,0.990209169511242,0.755605054500142,0.9497728395979048
140,27,2,3,0.15011532555542237,0.9902239689826324,0.7549414895250257,0.949816948599352
150,27,2,3,0.14986218464299103,0.9902404543974462,0.7548640874140641,0.9498220937320103
120,29,1,2,0.10447258740302706,0.9931963825069975,0.7456956887647049,0.9504315425794593
130,29,1,2,0.10359611365255227,0.9932534615196755,0.7444945326320067,0.9505113867538539
140,29,1,2,0.10337830804759404,0.9932676457766257,0.7436537816477521,0.9505672737999938
150,29,1,2,0.10302412810076386,0.9932907112040438,0.7425960954686692,0.9506375811292731
120,29,1,3,0.11183895501344235,0.9927166590811694,0.7451993197154496,0.9504645376047136
130,29,1,3,0.11099023096032025,0.9927719309372428,0.7440240180941827,0.9505426631581368
140,29,1,3,0.1107268761942651,0.9927890815136546,0.7436801245285845,0.9505655227157559
150,29,1,3,0.11042346512584669,0.9928088406955029,0.7433280445154072,0.9505889264492154
120,29,2,2,0.1506346914351395,0.9901901460739408,0.7559008958975596,0.9497531742009714
130,29,2,2,0.14987595939107703,0.9902395573380418,0.7558205977049252,0.9497585118441985
140,29,2,2,0.1496546339122932,0.9902539708213921,0.7550980133520646,0.9498065440271213
150,29,2,2,0.14944957942290063,0.9902673246814403,0.7552049515246789,0.9497994355506533
120,29,2,3,0.1506346914351395,0.9901901460739408,0.7559008958975597,0.9497531742009714
130,29,2,3,0.149875959391077,0.9902395573380418,0.7558205977049252,0.9497585118441985
140,29,2,3,0.1496546339122932,0.9902539708213921,0.7550980133520646,0.9498065440271213
150,29,2,3,0.14944957942290063,0.9902673246814403,0.7552049515246789,0.9497994355506533
120,31,1,2,0.10400708156165808,0.9932266978630556,0.744642542093411,0.950501548155085
130,31,1,2,0.10316949561600874,0.9932812443669125,0.7431095489095965,0.9506034504571941
140,31,1,2,0.10294725193217197,0.9932957176469627,0.7433335736542677,0.9505885589120441
150,31,1,2,0.10257275033812065,0.9933201064905798,0.7428950283737965,0.9506177102312612
120,31,1,3,0.11159347872965557,0.9927326453487636,0.7497711350558629,0.9501606363787172
130,31,1,3,0.11071459628187283,0.9927898812241704,0.7484361783468416,0.950249374647942
140,31,1,3,0.11040071196276814,0.9928103224604539,0.7486329361303924,0.9502362956132057
150,31,1,3,0.1101533063039313,0.9928264343756478,0.7479569699922868,0.9502812289542981
120,31,2,2,0.15042361622331354,0.9902038920243305,0.7555696845077267,0.9497751907392477
130,31,2,2,0.14965214684875852,0.9902541327876015,0.7558490478522428,0.9497566206841217
140,31,2,2,0.14934670928233568,0.9902740239420335,0.7550725297515356,0.9498082379926178
150,31,2,2,0.14911410289213348,0.9902891720774889,0.7551449371415991,0.949803424872889
120,31,2,3,0.15042361622331354,0.9902038920243305,0.7555696845077267,0.9497751907392477
130,31,2,3,0.14965214684875855,0.9902541327876015,0.7558490478522428,0.9497566206841217
140,31,2,3,0.14934670928233565,0.9902740239420335,0.7550725297515356,0.9498082379926178
150,31,2,3,0.14911410289213348,0.9902891720774889,0.7551449371415991,0.949803424872889
120,33,1,2,0.1039738267697933,0.9932288635305219,0.7454095820869724,0.9504505608826178
130,33,1,2,0.10306258226470477,0.9932882069354221,0.7444865499496762,0.9505119173848542
140,33,1,2,0.10277753644555818,0.993306770108496,0.743931935275568,0.950548784158087
150,33,1,2,0.10237772245526679,0.9933328073832101,0.7434251898658298,0.950582468928757
120,33,1,3,0.11170157625773748,0.9927256056625523,0.7480480142259558,0.9502751769919655
130,33,1,3,0.11076048079038396,0.9927868930657212,0.7469423084389114,0.9503486763175625
140,33,1,3,0.11046539428130059,0.9928061101233729,0.74722336970102,0.9503299933971523
150,33,1,3,0.11006531287306255,0.9928321648132717,0.7467214499137782,0.9503633573953318
120,33,2,2,0.15006762748877311,0.9902270752462822,0.7580025340682977,0.9496134724918839
130,33,2,2,0.14929900133714263,0.9902771308490083,0.7578144797222202,0.9496259729850297
140,33,2,2,0.14905379075169792,0.9902930998134043,0.756972381390273,0.9496819495931018
