n_estimators,max_depth,min_samples_leaf,min_samples_split,train_mse,train_r2,val_mse,val_r2
120,27,2,2,0.146412861654921,0.990465086282269,0.7125742596388972,0.9526332156936619
130,27,2,2,0.14572701385534514,0.9905097510714039,0.7123136234677578,0.952650540901714
140,27,2,2,0.14559251523368907,0.9905185100884611,0.7128286095847749,0.9526163083484108
120,27,2,3,0.14641286165492098,0.990465086282269,0.7125742596388972,0.9526332156936619
130,27,2,3,0.14572701385534514,0.9905097510714039,0.7123136234677578,0.952650540901714
140,27,2,3,0.14559251523368907,0.9905185100884611,0.7128286095847749,0.9526163083484108
120,27,3,2,0.20622482543523243,0.9865699236067559,0.746062879229898,0.9504071344124102
130,27,3,2,0.2054168865043616,0.986622539394112,0.7458650072284897,0.950420287512293
140,27,3,2,0.2052777875676329,0.9866315979996536,0.7458903998868129,0.9504185995919766
120,27,3,3,0.20622482543523243,0.9865699236067559,0.746062879229898,0.9504071344124102
130,27,3,3,0.20541688650436155,0.986622539394112,0.7458650072284896,0.950420287512293
140,27,3,3,0.20527778756763287,0.9866315979996536,0.7458903998868129,0.9504185995919766
120,27,4,2,0.26908383360545246,0.9824763268249526,0.7803533499719908,0.9481277518646507
130,27,4,2,0.2684783683628567,0.9825157568229868,0.779769784322899,0.948166543089362
140,27,4,2,0.2684832227579585,0.9825154406879292,0.7796763146314039,0.9481727562785929
120,27,4,3,0.26908383360545246,0.9824763268249526,0.7803533499719908,0.9481277518646507
130,27,4,3,0.2684783683628567,0.9825157568229868,0.779769784322899,0.948166543089362
140,27,4,3,0.2684832227579585,0.9825154406879292,0.7796763146314039,0.9481727562785929
120,27,5,2,0.3283976172568095,0.9786136073685102,0.8142872116651643,0.9458720741078985
130,27,5,2,0.32780819277256174,0.9786519927366869,0.8144307149997884,0.9458625350438551
140,27,5,2,0.32802463423151,0.9786378973176596,0.8144942255407615,0.9458583133223225
120,27,5,3,0.3283976172568095,0.9786136073685102,0.8142872116651643,0.9458720741078985
130,27,5,3,0.3278081927725617,0.9786519927366869,0.8144307149997884,0.9458625350438551
140,27,5,3,0.32802463423151,0.9786378973176596,0.8144942255407613,0.9458583133223225
120,28,2,2,0.1458254877813452,0.9905033381075614,0.712679005455233,0.9526262529491868
130,28,2,2,0.14516431448978775,0.9905463960070944,0.7121053391468533,0.9526643861373076
140,28,2,2,0.1449977258604064,0.9905572448368322,0.7120234597875417,0.9526698288850622
120,28,2,3,0.1458254877813452,0.9905033381075614,0.712679005455233,0.9526262529491868
130,28,2,3,0.14516431448978778,0.9905463960070944,0.7121053391468531,0.9526643861373076
140,28,2,3,0.14499772586040643,0.9905572448368322,0.7120234597875416,0.9526698288850622
120,28,3,2,0.2059157949602949,0.9865900487438604,0.7460195043612274,0.9504100176600448
130,28,3,2,0.2051387416381177,0.9866406531531814,0.7461305409932075,0.9504026367476334
140,28,3,2,0.20510442595776998,0.9866428879093877,0.7459450637273614,0.9504149659351198
120,28,3,3,0.2059157949602949,0.9865900487438604,0.7460195043612274,0.9504100176600448
130,28,3,3,0.2051387416381177,0.9866406531531814,0.7461305409932076,0.9504026367476334
140,28,3,3,0.20510442595776998,0.9866428879093877,0.7459450637273614,0.9504149659351198
120,28,4,2,0.2690277318715005,0.9824799803645843,0.7801467918925249,0.9481414823521956
130,28,4,2,0.26842981921736403,0.9825189185118446,0.7792628951107583,0.948200237418976
140,28,4,2,0.268404054385697,0.9825205964071068,0.7795416971211248,0.9481817046772855
120,28,4,3,0.2690277318715005,0.9824799803645843,0.780146791892525,0.9481414823521956
130,28,4,3,0.26842981921736403,0.9825189185118446,0.7792628951107583,0.948200237418976
140,28,4,3,0.26840405438569703,0.9825205964071068,0.7795416971211248,0.9481817046772855
120,28,5,2,0.32824644973256506,0.9786234519223582,0.8134897356293972,0.945925084548375
130,28,5,2,0.32764800658104015,0.9786624246174498,0.8137446333792632,0.9459081407890758
